Iteraciones,Tamano10,Tamano20,Tamano30,Tamano40,Tamano50,Tamano60,Tamano70,Tamano80,Tamano90,Tamano100,Tamano110,Tamano120,Tamano130,Tamano140,Tamano150,Tamano160,Tamano170,Tamano180,Tamano190,Tamano200,Tamano210,Tamano220,Tamano230,Tamano240,Tamano250,Tamano260,Tamano270,Tamano280,Tamano290,Tamano300,Tamano310,Tamano320,Tamano330,Tamano340,Tamano350,Tamano360,Tamano370,Tamano380,Tamano390,Tamano400,Tamano410,Tamano420,Tamano430,Tamano440,Tamano450,Tamano460,Tamano470,Tamano480,Tamano490,Tamano500,Tamano510,Tamano520,Tamano530,Tamano540,Tamano550,Tamano560,Tamano570,Tamano580,Tamano590,Tamano600,Tamano610,Tamano620,Tamano630,Tamano640,Tamano650,Tamano660,Tamano670,Tamano680,Tamano690,Tamano700,Tamano710,Tamano720,Tamano730,Tamano740,Tamano750,Tamano760,Tamano770,Tamano780,Tamano790,Tamano800,Tamano810,Tamano820,Tamano830,Tamano840,Tamano850,Tamano860,Tamano870,Tamano880,Tamano890,Tamano900,Tamano910,Tamano920,Tamano930,Tamano940,Tamano950,Tamano960,Tamano970,Tamano980,Tamano990,Tamano1000
547,2100,5900,13100,13800,20700,29000,37400,46400,58700,76600,82900,98200,111900,133600,147200,163100,170500,196900,227800,146400,200500,216100,230100,258800,273800,299400,333200,353300,378100,408300,456300,458600,488700,506000,559200,586800,625200,652900,659500,777000,753600,789400,782100,879400,875200,905400,1.0147e+06,998100,1.1173e+06,1.0844e+06,1.1651e+06,1.1872e+06,1.2142e+06,1.2402e+06,1.3195e+06,1.3574e+06,1.4243e+06,1.5264e+06,1.851e+06,1.9706e+06,2.0855e+06,2.1059e+06,2.2224e+06,2.2058e+06,2.3456e+06,2.3356e+06,2.4446e+06,2.6008e+06,2.63e+06,2.8287e+06,2.8335e+06,3.5699e+06,3.5387e+06,3.1798e+06,3.2518e+06,3.2601e+06,3.5397e+06,3.5707e+06,3.3781e+06,3.6475e+06,3.5911e+06,3.6795e+06,3.7699e+06,3.8608e+06,3.8689e+06,3.8764e+06,4.22e+06,4.055e+06,4.1435e+06,3.4964e+06,3.544e+06,3.6764e+06,3.7308e+06,4.1305e+06,3.8221e+06,4.0309e+06,4.1116e+06,4.1984e+06,4.186e+06,4.3731e+06
548,1200,4200,7200,11700,16500,22400,29800,36200,45900,64300,60600,69800,82800,96100,105900,128200,137200,154900,173700,190300,200200,226900,248300,504500,599800,417500,394900,429400,464700,564800,549800,579900,584300,623100,699700,719900,693300,750000,723600,699700,844200,876300,917700,852500,834400,931200,1.0193e+06,997700,1.3468e+06,1.4096e+06,1.4491e+06,1.4702e+06,1.4975e+06,1.5612e+06,1.679e+06,1.4546e+06,1.4558e+06,1.5168e+06,1.5391e+06,1.5419e+06,1.6175e+06,1.7485e+06,1.7315e+06,1.7863e+06,2.0877e+06,2.0977e+06,2.0797e+06,2.1642e+06,2.0985e+06,2.1166e+06,2.2099e+06,2.2403e+06,2.3235e+06,2.3574e+06,2.4576e+06,2.5102e+06,3.2256e+06,3.3125e+06,3.5063e+06,3.4601e+06,3.5966e+06,3.3583e+06,3.4497e+06,3.498e+06,3.59e+06,3.9737e+06,3.7866e+06,4.2244e+06,4.67e+06,4.5107e+06,4.3994e+06,4.729e+06,4.8379e+06,4.7654e+06,4.9881e+06,5.0747e+06,5.1865e+06,5.4478e+06,5.4037e+06,5.6368e+06
549,20900,4400,8300,13900,19700,29000,37300,47000,62100,74500,87600,94400,112300,132100,150400,155300,206900,238700,291700,211500,194100,234700,246300,282700,284500,307700,351500,353700,372800,412900,438300,462900,485400,570600,531500,583900,594200,625800,664600,703000,729800,751900,785800,843900,863400,905700,971800,1.061e+06,1.0157e+06,1.1794e+06,1.165e+06,1.1426e+06,1.2055e+06,1.2574e+06,1.3496e+06,1.3952e+06,1.4422e+06,1.1681e+06,1.6755e+06,1.6634e+06,1.7242e+06,1.7019e+06,1.7764e+06,1.8385e+06,1.8418e+06,1.9073e+06,1.945e+06,1.9845e+06,2.0475e+06,2.088e+06,2.699e+06,2.1802e+06,2.6242e+06,2.8993e+06,2.9385e+06,3.1661e+06,3.4067e+06,3.5029e+06,3.0186e+06,2.8841e+06,2.825e+06,2.9155e+06,2.998e+06,3.0953e+06,3.0936e+06,3.171e+06,3.3035e+06,3.3622e+06,3.532e+06,3.5581e+06,4.1935e+06,4.3553e+06,4.4777e+06,4.1734e+06,3.9415e+06,3.958e+06,4.2294e+06,4.6779e+06,4.3519e+06,4.3355e+06
550,1100,3800,6900,10500,15800,20000,24500,33600,42300,49600,64700,89500,85100,97900,109400,136000,135800,158100,172200,187200,207200,222000,307300,328500,367600,391800,332800,364900,380100,401800,416800,457100,478400,542600,546600,569700,624400,637200,670600,691100,772600,762600,791900,831800,873300,1.0605e+06,956900,1.0047e+06,1.022e+06,1.1063e+06,1.1327e+06,1.2344e+06,1.4737e+06,1.4009e+06,1.4484e+06,1.4327e+06,1.4328e+06,1.4869e+06,1.6396e+06,1.5331e+06,1.5923e+06,1.9842e+06,2.1628e+06,2.1268e+06,1.8668e+06,2.267e+06,2.448e+06,2.4496e+06,2.5546e+06,2.7924e+06,2.8082e+06,2.9946e+06,2.8843e+06,3.0817e+06,3.274e+06,3.1234e+06,3.2977e+06,3.456e+06,3.3496e+06,3.6145e+06,3.7201e+06,3.8112e+06,3.7667e+06,4.1402e+06,3.9252e+06,3.9304e+06,4.4958e+06,4.3573e+06,4.5024e+06,4.6636e+06,4.5335e+06,4.4913e+06,4.8085e+06,4.731e+06,4.4843e+06,3.9567e+06,4.1098e+06,4.1768e+06,4.2272e+06,5.3925e+06
551,1100,3900,8000,12700,19600,35500,26400,32400,39900,50800,63000,74300,100300,97700,107200,133100,142900,158200,168000,205300,216000,240100,247700,265500,291700,317200,335600,360400,378000,390300,482800,467900,466700,492300,516000,574200,601300,630600,671500,693200,752800,800800,777900,845400,877000,933700,1.065e+06,1.0794e+06,1.1028e+06,1.0669e+06,1.1019e+06,1.437e+06,1.5916e+06,1.61e+06,1.6435e+06,1.7885e+06,1.6094e+06,1.8326e+06,1.8459e+06,1.8852e+06,2.0156e+06,2.3561e+06,2.1882e+06,1.9599e+06,2.1423e+06,2.072e+06,2.5358e+06,2.5751e+06,2.5607e+06,2.7264e+06,2.8092e+06,3.0794e+06,3.0168e+06,3.1721e+06,3.1758e+06,3.2885e+06,3.3892e+06,3.2332e+06,3.3262e+06,3.6974e+06,3.608e+06,3.8507e+06,3.788e+06,3.9057e+06,4.2578e+06,4.1134e+06,4.1084e+06,4.2496e+06,4.3371e+06,4.3975e+06,4.6025e+06,4.7173e+06,4.6104e+06,4.9684e+06,4.8558e+06,4.9118e+06,5.0597e+06,5.1982e+06,5.4729e+06,5.3538e+06
552,1300,4000,8100,12200,20300,27300,33400,52300,39600,50800,59200,70200,78100,107800,109500,122000,138000,164400,167100,176500,191700,230300,301000,320000,353600,389800,407400,433800,464200,568500,409000,445900,474000,531900,526800,577300,602700,644400,689600,673500,745700,757300,791000,846400,918000,948600,956700,1.0059e+06,1.0741e+06,1.1093e+06,1.1267e+06,1.2325e+06,1.2334e+06,1.2589e+06,1.3532e+06,1.8484e+06,2.5264e+06,1.902e+06,1.8758e+06,1.9726e+06,2.0147e+06,2.2044e+06,2.3236e+06,2.3046e+06,2.2761e+06,2.4315e+06,2.5143e+06,2.6948e+06,2.7288e+06,3.0549e+06,2.7918e+06,3.1008e+06,2.5385e+06,2.6388e+06,2.7442e+06,3.1481e+06,3.3055e+06,3.3464e+06,3.4984e+06,3.7012e+06,3.5661e+06,3.6397e+06,3.8059e+06,3.8482e+06,3.9634e+06,4.5655e+06,4.2225e+06,4.3913e+06,4.7804e+06,4.4118e+06,4.4028e+06,5.4584e+06,4.7468e+06,4.8331e+06,5.3827e+06,5.1433e+06,5.6313e+06,5.4358e+06,5.5193e+06,5.8252e+06
553,1700,4200,6100,9600,13900,19300,28600,34900,42500,50900,61200,74100,87900,86800,106600,117300,137300,156200,173200,191300,208400,235700,249200,268100,293500,294800,317900,338900,369800,394100,554400,462900,471200,518400,545500,673000,963700,622700,661800,687400,729600,767600,839900,831600,928200,943100,969000,1.0098e+06,1.1034e+06,1.1108e+06,1.1624e+06,1.2136e+06,1.2282e+06,1.2889e+06,1.3049e+06,1.3598e+06,1.4363e+06,1.4945e+06,1.2108e+06,1.5306e+06,1.6421e+06,1.6919e+06,1.7726e+06,1.7598e+06,1.8344e+06,1.952e+06,1.9056e+06,2.008e+06,2.3994e+06,2.6196e+06,2.6926e+06,2.9098e+06,3.0498e+06,2.8114e+06,3.1504e+06,3.4331e+06,3.4766e+06,3.5489e+06,3.833e+06,3.6428e+06,3.8588e+06,4.1824e+06,4.1661e+06,4.0266e+06,4.2032e+06,4.1703e+06,4.2395e+06,4.3281e+06,4.2744e+06,4.4979e+06,4.5972e+06,4.5202e+06,4.8782e+06,5.1634e+06,5.1072e+06,5.1817e+06,5.3762e+06,5.4179e+06,5.666e+06,5.678e+06
554,2300,5500,9100,14800,19900,24000,37400,48800,54700,68400,81100,96600,132200,135800,145600,165100,197500,202100,232300,275800,288300,297900,349600,358800,311400,355600,469100,470100,498200,530500,590700,638000,636000,669500,701800,791200,633200,859900,884000,933000,1.009e+06,962300,1.0892e+06,1.0989e+06,1.1304e+06,1.2829e+06,950100,1.1083e+06,1.2221e+06,1.2089e+06,1.3563e+06,1.3172e+06,1.2411e+06,1.2871e+06,1.3915e+06,1.3847e+06,1.4135e+06,1.4986e+06,1.5331e+06,1.5484e+06,1.6545e+06,1.7211e+06,1.5653e+06,1.7563e+06,1.8014e+06,1.8615e+06,1.9474e+06,1.9877e+06,2.0985e+06,2.1672e+06,2.185e+06,2.215e+06,2.2887e+06,2.3978e+06,2.4791e+06,2.5505e+06,2.5047e+06,2.6024e+06,2.6324e+06,2.8309e+06,2.9003e+06,2.9109e+06,2.9666e+06,3.0765e+06,3.1537e+06,3.2286e+06,3.2294e+06,3.4464e+06,3.4388e+06,4.058e+06,3.5425e+06,3.729e+06,4.9306e+06,5.093e+06,4.9328e+06,5.263e+06,6.332e+06,5.6862e+06,5.3549e+06,5.6945e+06
555,1300,4200,8200,12200,21600,28700,37000,45600,55600,84300,83700,94100,116900,127200,169100,166300,203500,98200,162700,179900,220100,217500,243400,271800,282900,305700,342700,353400,368500,399900,547800,585300,588300,633000,718600,619100,640400,1.0056e+06,896700,797200,748000,767400,808400,839800,851200,949200,981600,1.2081e+06,1.4269e+06,1.4327e+06,1.4971e+06,1.5677e+06,1.5845e+06,1.7428e+06,1.7435e+06,1.7124e+06,1.867e+06,1.9164e+06,1.9753e+06,2.0702e+06,2.3535e+06,1.883e+06,2.3194e+06,2.3364e+06,2.3961e+06,2.8463e+06,2.5624e+06,2.6948e+06,2.6191e+06,2.8364e+06,3.0295e+06,2.9014e+06,2.9492e+06,3.1206e+06,3.2183e+06,3.1215e+06,3.2447e+06,3.3275e+06,3.4476e+06,3.5785e+06,3.6698e+06,3.8077e+06,3.7433e+06,3.959e+06,3.932e+06,3.9996e+06,3.8777e+06,4.0351e+06,4.5062e+06,4.3858e+06,4.4565e+06,4.6031e+06,4.8181e+06,4.78e+06,4.9363e+06,5.1125e+06,5.221e+06,5.1101e+06,5.2856e+06,5.5362e+06
556,1500,4100,8300,12600,11300,20600,25300,33700,43000,67800,62500,72100,84700,99000,112300,139900,152500,157300,172200,196500,205100,244300,230400,277200,280600,315800,370400,364000,376600,395500,441700,576100,629000,643500,685700,722200,766900,842800,650000,686200,743500,738300,769000,883700,1.1325e+06,1.1882e+06,1.1372e+06,1.2625e+06,1.3538e+06,1.4042e+06,1.4602e+06,1.5119e+06,1.0748e+06,1.5991e+06,1.7169e+06,1.7425e+06,1.741e+06,1.8888e+06,1.9776e+06,2.2117e+06,2.0769e+06,2.1662e+06,2.2143e+06,2.0108e+06,1.9924e+06,2.0256e+06,1.9623e+06,1.9892e+06,2.0674e+06,2.0745e+06,2.1785e+06,2.454e+06,2.2357e+06,2.4062e+06,2.4241e+06,2.4706e+06,2.6168e+06,2.6296e+06,2.7024e+06,2.8067e+06,2.8378e+06,2.9375e+06,3.5064e+06,3.5638e+06,3.5538e+06,3.7248e+06,4.1268e+06,6.2922e+06,4.6557e+06,4.5807e+06,4.8008e+06,4.8306e+06,5.0683e+06,5.2699e+06,5.3078e+06,5.4023e+06,5.885e+06,5.4103e+06,5.602e+06,5.4886e+06
557,2700,4500,9500,15000,19400,26600,25200,34100,24800,64300,61000,71900,84300,95500,109800,140100,142000,156500,169700,184700,206400,222000,245700,275000,286700,305000,370200,351900,384500,409800,422900,456000,487600,490900,537000,560000,620500,651300,685200,707000,724200,764200,790100,854600,920300,905500,949400,998900,1.0486e+06,1.082e+06,1.1214e+06,1.2008e+06,1.2813e+06,1.294e+06,1.3486e+06,1.3571e+06,1.3919e+06,1.4693e+06,1.4741e+06,1.5534e+06,1.5721e+06,1.9456e+06,2.165e+06,2.7742e+06,2.0911e+06,2.551e+06,2.6726e+06,2.6494e+06,2.826e+06,2.5971e+06,2.6012e+06,2.1797e+06,2.346e+06,2.3598e+06,2.4726e+06,2.5359e+06,2.6672e+06,2.6278e+06,2.7209e+06,2.7967e+06,2.9632e+06,3.0079e+06,3.0537e+06,3.4215e+06,3.7226e+06,3.8917e+06,3.8097e+06,4.1589e+06,4.3545e+06,4.4501e+06,4.5961e+06,4.5123e+06,4.4612e+06,5.0762e+06,4.8514e+06,5.9029e+06,5.2183e+06,5.4386e+06,5.5017e+06,5.6449e+06
558,1700,4000,7600,13500,18200,26600,38400,47900,51600,66200,74900,136400,112400,123100,153500,164900,187700,191200,209600,242900,258400,218800,247500,270800,292600,316600,318600,351100,388600,404300,443000,546700,468300,506300,531600,583300,592900,656300,687300,739300,721900,758000,806400,822000,868500,936400,1.01e+06,1.0447e+06,1.0524e+06,1.0941e+06,1.1349e+06,1.2755e+06,1.3929e+06,1.3214e+06,1.3556e+06,1.3706e+06,1.4382e+06,1.6075e+06,1.9543e+06,1.852e+06,2.021e+06,2.0376e+06,2.2115e+06,2.2301e+06,2.2903e+06,2.3425e+06,2.4628e+06,2.5256e+06,2.5107e+06,2.433e+06,2.5279e+06,2.5572e+06,2.7373e+06,2.9814e+06,2.9423e+06,3.1275e+06,3.2924e+06,3.7051e+06,3.4075e+06,3.6017e+06,3.6925e+06,3.553e+06,3.7566e+06,3.8108e+06,4.5753e+06,4.0427e+06,4.2187e+06,4.5471e+06,4.7659e+06,4.4251e+06,5.1213e+06,4.6724e+06,4.7646e+06,8.0941e+06,5.1562e+06,6.2969e+06,5.2978e+06,5.8156e+06,5.5017e+06,5.8502e+06
559,1600,5100,8100,13700,20500,26600,35600,47100,81400,72600,81900,94400,116000,126700,139000,162600,186800,216900,157600,246900,255500,288700,302400,337100,344000,377400,411800,375600,467400,502400,542700,474500,581000,702600,568000,571800,609300,636400,690300,743500,751800,783500,836400,819100,891800,932300,945800,1.002e+06,1.031e+06,1.0786e+06,1.1274e+06,1.2431e+06,1.5345e+06,1.5948e+06,2.0699e+06,1.4098e+06,1.4322e+06,1.4401e+06,1.4941e+06,1.5962e+06,1.6375e+06,1.6047e+06,1.68e+06,2.2998e+06,2.3873e+06,2.4452e+06,2.6898e+06,2.6753e+06,2.787e+06,2.8101e+06,2.8237e+06,2.9849e+06,3.0057e+06,3.0367e+06,3.1261e+06,3.1194e+06,3.1789e+06,3.3838e+06,3.4366e+06,3.5626e+06,3.5058e+06,3.7369e+06,3.9272e+06,3.7503e+06,4.0347e+06,4.0662e+06,4.28e+06,4.4291e+06,4.3788e+06,4.3981e+06,4.316e+06,4.6023e+06,4.6914e+06,4.9529e+06,5.0004e+06,5.1119e+06,5.1643e+06,5.1416e+06,5.9377e+06,5.5162e+06
560,1300,4000,8200,13800,18200,29400,36400,46000,58600,71900,81100,100100,125600,132600,142400,167500,204100,205800,235200,258300,281600,305500,394100,480500,348100,419200,456700,474800,408000,413400,426400,446600,484800,500700,543200,565600,599000,643800,814400,716900,961200,1.6531e+06,1.8868e+06,1.2328e+06,1.3877e+06,1.3507e+06,1.2944e+06,1.0875e+06,1.2983e+06,1.1048e+06,1.1532e+06,1.2094e+06,1.3744e+06,1.3004e+06,1.3149e+06,1.3315e+06,1.4133e+06,1.4797e+06,1.5087e+06,1.556e+06,1.8711e+06,2.7553e+06,1.7365e+06,2.0117e+06,2.1278e+06,2.6781e+06,3.9191e+06,3.5255e+06,2.2445e+06,4.3742e+06,5.0564e+06,3.5888e+06,3.3742e+06,3.6039e+06,3.5323e+06,3.5099e+06,3.5671e+06,3.7201e+06,3.9638e+06,6.4519e+06,5.7679e+06,4.466e+06,4.3025e+06,4.5119e+06,5.2387e+06,4.4797e+06,5.0977e+06,4.414e+06,6.3703e+06,7.3715e+06,7.1251e+06,6.3734e+06,4.2671e+06,3.8804e+06,4.0179e+06,4.2471e+06,4.6612e+06,7.8905e+06,6.1653e+06,7.4445e+06
561,2000,5400,16300,15800,15100,20200,86500,72000,89200,97300,58700,75300,84600,112300,236200,253300,314800,124400,250300,295200,206600,343600,347000,548600,440100,464300,461300,387500,499000,549700,486000,435900,759400,558700,534600,545800,730100,664500,688100,716700,749700,798100,810100,849500,891600,892400,993800,1.0205e+06,1.0361e+06,1.0793e+06,1.1139e+06,1.2313e+06,1.1939e+06,1.2687e+06,1.3467e+06,1.2938e+06,2.2703e+06,2.2598e+06,2.91e+06,2.1205e+06,3.2188e+06,2.4104e+06,3.2441e+06,2.5551e+06,3.2141e+06,2.6571e+06,2.8026e+06,3.5785e+06,2.8591e+06,3.9417e+06,4.7162e+06,3.7529e+06,3.2463e+06,3.1754e+06,3.3675e+06,3.6206e+06,3.5829e+06,3.7268e+06,5.199e+06,3.7051e+06,3.9801e+06,4.5934e+06,4.0237e+06,4.0333e+06,4.4069e+06,4.2812e+06,4.1841e+06,4.2416e+06,4.5774e+06,5.1956e+06,3.6416e+06,3.7298e+06,5.872e+06,5.8743e+06,4.2013e+06,4.0144e+06,5.2709e+06,5.5299e+06,5.8004e+06,5.7902e+06
562,1500,4400,8000,15400,18600,27300,39100,44900,57800,66600,81800,70300,85200,184800,235800,279800,907700,285700,184300,177100,194200,215400,262000,267500,290400,307800,329000,355900,376900,402500,504200,443200,516500,761300,847000,921600,932300,963500,1.0236e+06,1.1251e+06,1.1764e+06,936500,806000,827100,913700,909100,961800,1.0102e+06,1.0296e+06,1.1101e+06,1.4458e+06,1.6351e+06,1.4095e+06,2.2343e+06,1.9174e+06,1.5157e+06,1.8369e+06,1.5195e+06,2.0233e+06,2.1711e+06,2.1711e+06,2.1951e+06,2.2797e+06,3.3514e+06,2.4297e+06,2.4947e+06,3.7051e+06,4.1944e+06,2.6954e+06,2.879e+06,3.2637e+06,4.4539e+06,4.9977e+06,3.3286e+06,4.167e+06,3.8978e+06,3.7022e+06,3.7625e+06,3.7189e+06,3.4888e+06,5.1592e+06,3.7811e+06,4.1168e+06,4.2925e+06,4.6667e+06,4.8468e+06,4.6049e+06,4.8467e+06,4.7056e+06,4.6733e+06,4.842e+06,4.5339e+06,4.5022e+06,4.3295e+06,4.2296e+06,4.0963e+06,4.281e+06,4.2268e+06,6.8756e+06,6.9347e+06
563,1900,3100,8800,14800,14900,19300,37300,49500,62900,73900,52500,73300,111500,142200,231000,267100,217800,246400,282300,396000,319800,352600,435000,381500,291800,312800,324500,690400,663300,642400,641500,677500,700100,854500,930600,1.074e+06,921900,723800,713900,714600,768300,779700,762900,815500,854400,1.0148e+06,997000,1.5479e+06,1.3796e+06,1.11e+06,1.1245e+06,1.2551e+06,1.241e+06,1.319e+06,2.7977e+06,2.8951e+06,2.4904e+06,2.485e+06,2.098e+06,1.8776e+06,1.827e+06,2.2392e+06,2.088e+06,2.3896e+06,1.938e+06,2.7619e+06,3.5329e+06,2.4727e+06,2.9158e+06,2.2593e+06,2.4988e+06,2.6972e+06,4.8062e+06,3.0861e+06,4.3171e+06,4.1687e+06,3.1583e+06,4.221e+06,4.1622e+06,3.5945e+06,4.1453e+06,2.9472e+06,3.3394e+06,5.3409e+06,3.2677e+06,3.1826e+06,4.0366e+06,4.5732e+06,5.3933e+06,5.1557e+06,7.5888e+06,5.7303e+06,5.1632e+06,5.4971e+06,8.0413e+06,7.3167e+06,5.3749e+06,6.0298e+06,5.173e+06,5.7514e+06
564,1200,5300,12600,21500,32200,35000,50800,65700,89900,107300,118200,144900,155800,190400,229900,174100,139000,149700,168000,183800,206500,223100,242900,259700,289600,311800,346600,345600,366100,408500,457200,657700,466200,589400,556300,573300,611500,624300,656700,716100,744500,759000,844900,843100,914400,981900,982200,1.3843e+06,1.4256e+06,1.6772e+06,1.5377e+06,1.588e+06,1.6434e+06,1.6478e+06,1.8686e+06,1.9603e+06,1.4955e+06,1.5264e+06,1.5342e+06,1.7459e+06,2.0643e+06,2.3433e+06,1.804e+06,1.8229e+06,1.8191e+06,2.0518e+06,1.9972e+06,1.9874e+06,2.0059e+06,2.1605e+06,3.5018e+06,2.2815e+06,2.3434e+06,5.0906e+06,3.3198e+06,3.2823e+06,3.4617e+06,3.6751e+06,3.6642e+06,3.6568e+06,3.8537e+06,3.891e+06,3.9843e+06,4.2465e+06,5.6909e+06,5.3581e+06,4.4986e+06,4.6499e+06,4.7279e+06,4.8046e+06,4.5185e+06,5.0216e+06,5.0312e+06,5.4492e+06,5.0798e+06,5.5673e+06,5.5828e+06,5.8312e+06,8.6442e+06,6.0864e+06
565,1700,4100,5800,10300,15900,19100,27100,34500,80400,118400,131200,154100,161200,190900,235900,248900,170500,255400,367600,371800,432900,459500,486200,499100,624400,651500,696700,695000,785900,873500,818700,931200,960300,1.0513e+06,1.103e+06,1.1841e+06,1.2151e+06,1.3786e+06,1.4482e+06,943700,1.1866e+06,1.018e+06,1.0637e+06,1.0999e+06,1.1965e+06,1.2253e+06,1.3003e+06,1.3016e+06,1.2402e+06,1.2868e+06,1.2259e+06,1.2375e+06,1.2424e+06,1.3548e+06,1.3194e+06,1.3358e+06,1.3501e+06,1.9623e+06,2.2961e+06,2.3122e+06,3.3326e+06,3.5431e+06,3.6095e+06,3.5473e+06,3.7918e+06,4.0117e+06,4.1448e+06,4.3808e+06,3.9688e+06,4.3935e+06,2.8867e+06,3.0765e+06,3.0608e+06,3.1447e+06,3.8779e+06,3.495e+06,3.779e+06,3.5316e+06,3.7337e+06,2.9082e+06,3.6521e+06,3.2618e+06,2.9293e+06,3.0598e+06,3.3277e+06,4.2927e+06,3.3055e+06,3.3443e+06,3.8158e+06,3.8407e+06,3.6111e+06,4.1336e+06,3.9525e+06,4.3318e+06,3.9366e+06,4.0635e+06,4.0575e+06,4.2012e+06,4.8244e+06,5.4838e+06
566,1100,3200,6000,10900,14400,13800,43900,31800,40500,53200,59700,83900,87000,100400,110800,116700,142600,150700,170900,199600,211400,225800,246600,269000,282300,375700,593400,571100,717700,863300,947600,950800,1.023e+06,1.0947e+06,1.1403e+06,550000,589700,707200,643800,683900,707300,727400,794000,811100,973800,1.2388e+06,1.293e+06,1.3806e+06,1.3571e+06,2.2498e+06,2.3961e+06,2.5275e+06,2.6289e+06,2.3171e+06,1.4079e+06,1.4739e+06,1.6282e+06,3.152e+06,3.0807e+06,2.0883e+06,2.1103e+06,2.1103e+06,2.3324e+06,2.3616e+06,2.375e+06,2.2404e+06,2.4228e+06,2.1339e+06,2.0474e+06,2.1457e+06,2.2123e+06,2.3066e+06,2.2758e+06,2.374e+06,2.6097e+06,3.2484e+06,3.0059e+06,3.0736e+06,3.2121e+06,3.5497e+06,3.5424e+06,3.8151e+06,3.8488e+06,3.8697e+06,3.9187e+06,4.0115e+06,4.1821e+06,4.2859e+06,4.5946e+06,4.4271e+06,4.4953e+06,4.5989e+06,4.6482e+06,4.8093e+06,5.0025e+06,4.9563e+06,5.2743e+06,5.1969e+06,5.3177e+06,5.5005e+06
567,1100,4100,9100,14200,20400,27900,35200,47000,57400,68400,78800,89000,115700,120700,139000,160200,130900,153800,176300,194600,175700,212400,241900,267000,280600,312300,328800,356100,380400,410800,449300,452000,492700,528200,533600,563000,603800,623600,655400,702400,728500,751600,823600,832500,887500,954700,855800,1.0245e+06,1.047e+06,1.1396e+06,1.1644e+06,1.2066e+06,1.237e+06,1.2763e+06,1.3576e+06,1.3492e+06,1.4364e+06,1.5198e+06,1.531e+06,1.5781e+06,1.9403e+06,1.638e+06,1.7063e+06,1.8099e+06,2.2801e+06,2.4019e+06,2.5085e+06,2.5412e+06,2.5976e+06,2.7985e+06,3.1383e+06,2.9535e+06,3.076e+06,3.0965e+06,3.0889e+06,3.3153e+06,3.7431e+06,3.4345e+06,3.5503e+06,3.7572e+06,3.9028e+06,3.9648e+06,4.5661e+06,4.0116e+06,4.2002e+06,4.3557e+06,4.5158e+06,4.416e+06,4.6851e+06,4.5928e+06,4.6166e+06,5.0742e+06,4.7092e+06,5.1948e+06,4.9583e+06,5.0345e+06,5.3407e+06,5.286e+06,5.3721e+06,6.0161e+06
568,1500,4400,9200,14500,20200,26000,35800,42200,41900,48400,59900,95600,115500,127200,155200,163100,186600,201700,240800,259600,284400,296600,322800,354600,369600,406100,470600,361500,370100,469900,406500,451000,483900,545900,547200,595500,583400,634300,655800,683400,800300,756400,803900,849300,894800,936200,953600,1.0325e+06,1.0323e+06,1.1099e+06,1.1417e+06,1.2237e+06,1.2386e+06,1.2874e+06,1.6358e+06,1.6666e+06,1.7214e+06,1.7719e+06,1.8259e+06,1.8415e+06,2.1039e+06,2.419e+06,2.2144e+06,2.2925e+06,2.2358e+06,2.1351e+06,1.9239e+06,2.3493e+06,2.0411e+06,2.2097e+06,2.5688e+06,2.8657e+06,2.7802e+06,2.7667e+06,2.6571e+06,2.8501e+06,3.1491e+06,3.2354e+06,3.3148e+06,3.5379e+06,3.5725e+06,3.6645e+06,3.7244e+06,3.9069e+06,3.9375e+06,3.8268e+06,3.4329e+06,3.3369e+06,3.5305e+06,4.2413e+06,4.3688e+06,4.7297e+06,4.625e+06,4.8329e+06,5.0179e+06,5.144e+06,5.2537e+06,5.289e+06,5.3391e+06,5.5055e+06
569,1400,3800,7300,11800,18300,24500,32300,42000,55200,64900,82500,88200,104200,90800,133700,164100,188400,200100,230200,240000,271000,281000,319700,332800,372600,292400,315300,374500,362900,433400,285500,706200,483400,523600,527100,584500,577500,611800,658400,670500,728200,760100,818200,814500,1.0979e+06,921000,978400,1.0397e+06,1.0427e+06,1.0999e+06,1.174e+06,1.197e+06,1.2504e+06,1.3337e+06,1.2851e+06,1.3564e+06,1.3507e+06,1.6959e+06,1.8851e+06,1.9672e+06,2.5238e+06,2.0211e+06,2.3026e+06,2.3109e+06,2.237e+06,2.4486e+06,2.3477e+06,1.968e+06,2.6456e+06,2.7514e+06,2.7713e+06,3.0541e+06,3.0692e+06,3.0578e+06,3.4105e+06,3.4629e+06,3.4545e+06,3.4972e+06,3.5527e+06,4.3575e+06,3.8677e+06,3.8456e+06,7.6029e+06,4.1144e+06,4.5142e+06,4.0815e+06,4.3547e+06,4.4212e+06,4.5328e+06,4.91e+06,4.6622e+06,5.0788e+06,4.8615e+06,6.1213e+06,5.2764e+06,5.3638e+06,5.3319e+06,5.6694e+06,5.7049e+06,5.9712e+06
