Iteraciones,Tamano10,Tamano20,Tamano30,Tamano40,Tamano50,Tamano60,Tamano70,Tamano80,Tamano90,Tamano100,Tamano110,Tamano120,Tamano130,Tamano140,Tamano150,Tamano160,Tamano170,Tamano180,Tamano190,Tamano200,Tamano210,Tamano220,Tamano230,Tamano240,Tamano250,Tamano260,Tamano270,Tamano280,Tamano290,Tamano300,Tamano310,Tamano320,Tamano330,Tamano340,Tamano350,Tamano360,Tamano370,Tamano380,Tamano390,Tamano400,Tamano410,Tamano420,Tamano430,Tamano440,Tamano450,Tamano460,Tamano470,Tamano480,Tamano490,Tamano500,Tamano510,Tamano520,Tamano530,Tamano540,Tamano550,Tamano560,Tamano570,Tamano580,Tamano590,Tamano600,Tamano610,Tamano620,Tamano630,Tamano640,Tamano650,Tamano660,Tamano670,Tamano680,Tamano690,Tamano700,Tamano710,Tamano720,Tamano730,Tamano740,Tamano750,Tamano760,Tamano770,Tamano780,Tamano790,Tamano800,Tamano810,Tamano820,Tamano830,Tamano840,Tamano850,Tamano860,Tamano870,Tamano880,Tamano890,Tamano900,Tamano910,Tamano920,Tamano930,Tamano940,Tamano950,Tamano960,Tamano970,Tamano980,Tamano990,Tamano1000
619,1200,2200,3700,8500,8200,9000,14400,12700,19200,23400,19300,20300,35600,29700,21800,48600,23300,22700,26700,34400,62000,64100,40600,41800,57700,103900,38600,71100,57900,60200,125200,57500,43700,68200,65900,49000,95700,67500,124200,90800,88700,114400,86400,122500,96200,99500,94000,145200,125700,73800,103700,80600,73000,104700,82200,77500,86300,135700,119900,206400,226400,172000,136200,142600,172800,185300,151000,142100,168000,248800,264000,219000,165700,167800,210100,102200,154400,164200,218300,233500,237100,220700,313300,240400,309000,213100,229000,353700,194300,190500,225200,201600,213500,240000,277700,168700,318900,229500,151800,251200
620,1200,2300,6300,6000,7800,8800,10100,9600,15800,15800,22000,18900,21000,23900,23800,35000,30200,31500,26700,34800,42800,61500,66700,70200,92700,64500,46800,79600,61000,89200,65900,62500,78300,82100,77000,71700,66800,47700,52600,53400,53100,56900,57500,51200,59200,94500,185100,185900,74100,575000,224600,175900,107900,105300,128300,108900,124000,109300,127800,138800,148800,140800,144100,158900,206700,150900,154100,158800,172400,169100,159900,157000,158500,266700,162200,231900,323000,168700,225500,169000,185600,134600,299400,166100,136600,190200,192200,166500,239300,243300,340900,183500,221200,235100,281500,230400,284000,230400,287300,241800
621,1500,2300,4100,5500,19800,9300,9700,7700,12600,15700,16900,18300,20100,25200,38400,40600,41000,29600,30500,34900,37400,38500,42300,78700,84800,124500,81800,77300,89300,55700,59400,72800,79100,102400,71000,67400,62500,56200,100400,74800,85400,89900,88800,98600,102800,115300,132400,98200,166900,243900,181500,166000,172600,220000,208100,148000,132400,120700,149000,179900,149600,154100,200200,262700,142500,164300,157100,169600,188500,175700,124500,265400,194300,175600,186500,176600,157800,189600,247200,199700,183800,196000,186500,263200,362000,257900,333800,273300,358500,220200,223800,212400,395200,298300,214800,231400,231200,238400,241500,232900
622,1000,2100,3900,5300,6800,11600,7600,11000,12900,18400,17200,23300,25400,26200,42000,27300,47900,50400,55100,57500,42900,43500,51300,45100,52400,47000,47400,78500,62500,82000,69500,48900,68700,106000,67800,75000,106400,82600,95600,56000,84300,80400,90300,113300,84400,90000,129500,163800,91800,131700,101800,119200,116400,78700,80000,116800,78100,85300,119700,86000,186200,236900,227200,232200,159000,167700,283300,155800,157000,176800,156400,197100,158200,206600,216900,297400,192300,180500,231100,229700,294800,208700,186900,323900,215400,269300,200900,284100,236600,235000,236900,234400,351800,392400,361300,369800,203000,251500,245100,426900
623,1700,3800,3700,9100,17900,10100,10300,11600,13000,76700,16300,25100,20000,40500,48400,44300,49100,31300,36100,38700,33600,40000,42500,70900,74300,78300,47800,50900,53600,94900,97500,60100,89700,110200,88500,60000,74500,75200,97100,86100,98100,101500,86900,104700,69700,161200,156300,136300,113200,98100,207900,79400,208600,185300,187300,122600,139300,115100,124300,114800,148800,172500,172500,220400,101400,233500,203800,149500,169400,185300,164300,163900,167200,178800,164700,164700,170200,205600,165200,216500,234400,310400,308000,195600,216900,205700,241800,207900,188700,274600,1.7666e+06,299300,358800,268600,171100,277000,151800,314600,377000,257900
624,1100,1600,3900,7400,11200,14000,15300,7300,13600,10700,10200,13200,21000,15500,23500,25300,32400,35000,35200,37500,40300,32300,42600,47800,52800,49300,65000,53800,62100,57200,62600,68800,60900,117100,127000,64400,65200,70500,64200,101200,79900,89300,104300,262500,92500,124600,104900,124400,95300,123300,122800,152100,119600,103700,142200,198500,195600,212100,113900,132900,88900,130800,131800,134500,133900,132300,163500,150000,2.2055e+06,191600,227100,169900,159700,165400,148100,184300,172200,116800,180900,168400,348200,168600,204300,192100,321100,301500,332100,347000,1.6612e+06,227300,215300,227300,274900,233400,213800,243000,231000,321000,242100,416400
625,1200,3000,5400,5600,14100,7900,17400,20400,23500,25000,29300,51000,34300,38900,40400,52300,32200,56400,33700,35600,61400,74400,67800,72100,79100,79800,39400,43500,77700,58500,63600,60600,76400,74100,106600,47500,73800,65000,70700,80200,62800,171300,56100,62000,165900,117300,126700,101800,139700,159100,165700,175300,143700,166300,110100,143300,114700,164100,131800,99700,96500,102900,228400,219700,108400,150900,165400,194800,138300,120300,188000,159200,175100,292400,177100,104100,153900,174300,219400,162600,193500,186800,202500,234900,170800,208400,229200,238200,229800,174900,214000,256400,264600,142900,212500,207400,151600,245200,158600,450700
626,900,2500,3800,8500,8800,10000,11500,13300,14900,16400,19400,21600,22100,25300,28700,59400,55900,53300,58200,73000,110400,78900,110700,114900,84300,101100,66000,57200,69200,91600,64200,84500,66100,59400,65600,63500,102700,68600,77200,72800,86200,138400,112000,134000,95400,94200,97500,109400,97200,115800,123400,118900,121400,130600,114900,104100,194800,92600,174500,133700,166300,160700,228400,153100,125600,137000,217400,220100,234200,158400,166900,260100,271100,275100,268000,171300,171600,170200,209700,179700,204500,137400,215300,227000,199900,204800,165100,197800,223000,151000,217300,293600,163600,237600,229800,266200,225200,155400,261000,278300
627,3900,3200,5200,4700,7300,8200,10400,19100,14400,16600,25200,19200,21100,24400,29300,24500,32400,55400,39700,41500,35000,40100,67000,52300,49500,79700,87100,86800,87300,93000,77400,75100,59600,72500,70400,72800,77100,75700,65200,132400,99300,128500,125200,95300,108600,99300,176400,180000,166500,203700,110300,175900,92200,148000,81200,86300,191300,223500,203700,140300,146700,135800,151000,228100,228500,168600,142900,152100,175200,810200,158900,174700,171600,164500,187100,258600,165700,165300,611200,1.0458e+06,180500,191300,216200,282200,200400,214900,349800,291200,346800,492700,299100,248300,243100,294400,275700,374300,299100,850600,388500,250400
628,1200,3200,3500,5400,6600,13400,18200,18700,14900,14800,17500,19400,30900,41700,46800,29400,30100,31200,27100,26600,33300,38100,35800,44600,43800,35700,82300,88700,92100,59700,73300,69400,111000,68200,650900,459400,77300,105700,139500,665000,80300,196000,1.0395e+06,91400,116200,116600,160300,162400,101900,177500,156700,102700,148000,124100,122800,126200,116800,135000,131500,138300,126100,129100,169000,145400,143500,147400,159800,161400,161800,312200,247200,186600,166900,172100,300600,213200,224600,262100,212800,226100,221900,231600,1.2819e+06,950800,200200,214900,243700,324900,450700,203000,247900,238200,197300,222700,220900,237100,310300,275600,257000,221500
629,1000,2300,4900,6100,24600,8800,10600,12300,14800,15900,16500,23600,38500,23200,24000,38500,28400,31300,32300,35800,35900,212600,49800,45400,45900,54700,68300,65200,74900,55300,121300,62400,78000,82100,71500,69000,86400,127200,70200,85200,110600,87200,72600,71200,94400,122100,90800,81400,152800,142000,163000,141100,109600,120300,84800,99300,145000,133800,127500,118700,216000,224700,224200,160000,109400,182400,164500,241900,244800,151100,145600,168800,204000,186300,238100,187200,173300,133100,189500,198100,203000,183100,190500,148000,227500,322600,144600,388100,267100,245800,340400,352500,248900,354700,255600,357700,271000,252000,259500,381000
630,1900,2800,4500,5200,6600,8800,9800,12800,19600,12500,17000,26200,26500,25100,31100,48900,48800,52200,64800,59800,65500,46500,39200,41900,60500,46700,52200,38000,54000,44100,64800,62100,65000,141100,111600,126300,114800,45800,121100,333600,95800,85300,114400,106200,109100,128000,81200,94100,104800,98300,132800,116300,113500,119300,105700,222300,128500,130700,150900,119600,136200,114100,156400,154000,143500,149700,137800,159200,161700,138100,168100,192600,291800,289300,166600,167800,159000,163900,189100,199800,181100,196800,187200,184600,153300,128200,213100,181900,188600,165000,159400,220200,211500,209700,210800,204800,230400,214300,234500,373500
631,1900,4400,3500,5400,6300,6300,27600,13300,21000,16400,17300,17400,34300,22300,24200,29700,27400,20800,32200,31200,28700,38200,41900,71000,41600,59300,58100,58400,62600,63000,63800,103000,67300,65900,62800,82200,73900,124700,122100,127700,130300,137000,87100,104400,89800,100300,88200,90400,99000,229600,198200,98600,120100,120100,139900,115700,125400,200500,132400,153600,156500,124600,132000,139600,163800,138500,179900,256400,174300,156100,169000,165900,204600,229500,289200,178500,182000,186800,168100,183800,171400,200500,203200,259300,195200,247500,223200,182500,224300,239000,280300,212100,177500,225000,248100,205800,212700,223700,218100,283300
632,1500,1900,2600,5900,12500,12700,18000,15900,12500,15900,22900,24300,25200,31200,55500,34300,33100,32000,24800,39400,74200,63100,48000,89200,47400,46000,51100,63800,59000,48700,59200,59600,68100,84600,57000,66300,80200,76100,82300,75500,134900,87700,141900,144100,106000,108600,153400,157300,100100,96000,99000,113700,75900,126000,153300,125900,133500,129100,135800,207400,225200,218300,124800,156600,138500,113600,247200,240900,147800,168300,183800,199000,191300,156900,279400,271700,165000,228500,180900,179600,181400,210500,225500,186900,182700,196400,262800,158100,226300,243800,240200,232700,263500,237000,211700,291800,255500,386500,216100,345300
633,1200,2800,6800,6800,11000,13200,7000,19700,29000,25400,27700,48200,27700,14600,26600,48000,29100,30700,67800,57900,63500,62300,45700,47700,48300,39100,47600,83700,61900,53900,95100,68500,48700,82800,61900,93100,64700,93800,82300,85800,87800,90600,142600,98000,237700,81500,96500,122400,121800,132300,122800,115900,181400,105600,160300,114600,218900,127400,123400,168200,127100,161900,116800,143400,133800,229800,238800,238800,246200,122100,272700,249900,150900,159500,195300,270100,167400,291700,291000,303200,193700,238900,226600,230400,201100,144000,235000,258900,355300,225300,180600,172600,200500,228100,256200,360900,283700,376100,360900,377300
634,13900,3300,4100,4900,6500,6300,17000,7200,16300,25000,42100,20600,22000,39400,22900,26000,29700,29100,32300,39400,27100,80400,59100,43400,48100,77400,57800,89000,57700,56000,73500,56000,65300,65600,62900,93500,65000,81300,126800,58600,79900,139000,89200,96400,103400,93200,109900,106000,109100,117900,101300,110900,98900,135900,143500,188100,227400,234600,231900,232000,125000,130300,225200,216400,128800,138300,150500,179800,103700,168500,143200,181700,181700,166400,164100,316400,292000,284600,307100,249200,206600,184100,193900,134900,123000,422100,325900,338600,227800,217500,359600,339600,221500,1.1525e+06,308700,335300,263200,370800,379000,253100
635,1100,2500,6500,5500,8000,9000,14200,11700,14300,25200,19500,23300,25100,40100,32100,36200,43000,41000,29400,57200,58800,54300,47000,44700,56000,76500,42100,63600,100600,58600,54700,72500,116700,78800,60400,67200,77300,78000,189300,76500,134900,81400,150100,148200,95000,150700,163200,192400,78900,113900,129700,100100,129600,133100,140600,150200,138400,144900,140700,160200,130000,148000,244700,180400,229600,155300,178100,187400,253600,192900,149300,266900,278700,272300,188500,255500,191500,189400,201800,224800,212500,191400,270100,210700,248400,209000,333500,342300,354800,242400,363200,273600,270800,244400,232300,249200,304300,312100,221800,448800
636,1400,3100,5100,9500,7200,9300,18000,18500,32600,26100,24900,33300,34000,38100,25300,44700,30200,35000,76600,40700,36900,66900,41900,37500,74700,50200,82500,67300,60800,59500,66900,68000,91400,51700,76300,55300,76300,90400,59500,76500,95900,102100,137900,105900,141700,83200,103300,107400,107400,119200,120900,134900,178200,183300,138800,108600,91500,182400,219200,239000,146600,135600,134100,184500,141800,155900,258700,160000,175400,97700,182000,164900,205100,183000,167500,182700,184500,120000,311900,287600,190200,189700,212700,159400,207900,340600,224600,204800,174200,340700,322400,224600,226600,249800,266900,226200,237700,261100,303800,264400
637,1300,2600,4000,10400,4400,10400,11800,17100,13500,23200,21200,16200,28900,49000,18100,26300,44400,41700,36200,26500,37500,44900,52100,84300,47200,44500,34100,48500,65100,44500,71600,72400,71200,89700,88900,111700,86000,88100,87400,93900,141000,80500,100900,89600,112500,149000,99200,143600,151800,114000,111500,124900,114800,139900,188300,109100,146900,124200,145000,155700,145200,129000,140200,147200,229700,226900,158600,143700,102700,164900,174900,173400,184600,168000,242800,158200,257600,181600,198400,166200,183100,201400,215600,141900,176800,194900,198100,250400,215800,271000,157800,167800,152600,231100,224800,233100,214300,375700,296500,231800
638,1300,2200,3900,5500,6800,25700,12400,13800,14600,17800,17900,23000,28000,49900,44000,31100,36400,30700,24900,37500,67200,77000,67900,92300,57400,94700,79500,84700,87000,105800,63000,55000,59700,83100,67800,81400,96200,87900,115700,114700,76100,72300,94400,208800,74500,91000,108200,165100,108800,102700,151500,137500,120600,108800,123700,115400,119800,138600,106400,213900,128700,150100,133300,139600,137900,164500,151900,133000,165900,142700,154800,155500,175300,138100,153200,138100,291000,184500,187200,199800,164300,313300,343200,278200,206700,190500,246200,331600,207600,241000,249000,218300,272700,236200,262500,217400,222500,389100,384600,264400
639,1200,2300,4500,9700,7200,8600,14600,10900,23400,51400,14600,19700,20500,28400,43600,22200,27600,35000,35000,29100,49300,50900,49200,44500,33700,83000,111200,95600,63600,91900,101200,92900,262200,69900,77900,70100,134000,72200,114300,125400,158600,95200,98900,113400,108100,170900,94700,79700,162300,131600,103800,100400,134600,123900,136100,186900,126900,147100,181600,149100,212700,123400,156700,132000,242400,171200,140700,118000,181900,255300,184400,106500,265000,279800,226500,255100,277400,240700,196300,191900,198600,198200,194500,317500,329900,156300,186200,142300,241000,219500,207300,209000,217000,259300,211300,229100,259800,224400,240300,263000
640,900,3800,6200,9000,10500,11500,19600,15100,12900,25900,39700,25400,26300,28000,28000,32700,32500,35300,36800,40800,41500,37000,62300,43900,42900,44400,51200,57100,56800,61100,53900,98700,62100,62100,69400,80100,73200,85600,73600,98600,135800,115200,84800,111100,85200,119500,90000,101000,114700,96500,108800,142900,117300,132100,150400,226600,209200,213200,148400,132500,140000,161500,245400,163100,155500,249300,170800,193800,162100,157200,153900,112200,201000,196100,136400,171800,167900,180900,212800,312600,207600,967400,202600,225400,259600,217000,638900,193000,199000,2.1176e+06,415900,237300,227000,247700,231400,287700,270800,261500,235600,225500
641,1100,3400,4000,5300,8400,9300,10400,13100,13600,17400,19000,25800,118600,26600,29500,28000,31800,31100,66000,34800,38300,54300,44600,56900,45100,43900,57500,51200,60900,67400,57200,69900,61600,73800,63900,67100,64700,152400,91300,114200,93400,89200,85400,87700,80900,106700,133800,174700,135600,135500,118900,196200,114600,127400,129600,133300,125000,150200,109600,130600,137500,215200,160300,162300,256300,155800,154300,159100,241800,298000,266200,269800,1.3908e+06,798800,603700,223700,169300,196300,206100,201400,192300,204100,211900,210100,193700,229700,256900,214400,188100,203900,205400,210000,223400,226500,258900,213500,208500,227900,249800,245100
642,1200,1900,3800,5200,7200,13700,10600,12500,19700,20400,17400,29000,21400,22500,29000,28500,45000,38300,56200,46200,48100,43800,45400,54700,47800,52800,49400,48500,61500,57000,66700,63500,62000,110800,69800,76100,93200,76000,71700,82100,72200,88100,84200,99100,112600,87800,97700,118400,122200,105800,102500,110500,127600,127100,123900,117900,122600,129500,123000,133600,115200,179100,135100,167500,133900,150100,155900,145800,164600,168200,169000,170300,166300,178200,137700,165100,191300,306000,182900,217900,201800,207400,224400,198300,374300,332300,261500,312400,226900,256700,239500,223100,220900,218700,240100,267600,231500,256500,288400,423300
643,1900,3100,3800,8600,6800,8200,10100,19600,22600,21200,18100,14600,16900,15200,42400,31900,27500,32500,34800,33200,41400,37600,44500,47800,44500,42800,43800,52800,51900,57200,43500,59900,59200,72300,86100,118300,73400,76600,130300,145600,156700,150100,184700,177000,151300,155300,169200,139500,101700,107000,110500,103600,99100,114800,110000,131200,127600,145900,131000,145600,153300,126400,151000,141000,196300,171700,157600,156400,170100,237100,159800,199600,185300,184800,282100,273100,186200,182600,181800,185500,196800,185100,177900,216500,199500,233100,204500,198600,227200,226200,228600,227900,233300,239700,237300,255100,282000,266000,236600,172900
644,2100,5500,9100,8500,6500,8300,10700,21300,13400,22500,19000,24900,34800,51000,29500,28800,30200,27900,29800,31300,43400,40100,41300,48500,50500,65300,51500,53800,50600,72900,55900,58400,71700,71100,90900,167300,111700,80100,130200,68500,104000,87400,97300,100700,78300,115600,86100,103200,115200,159000,108300,117300,105700,112900,79700,139900,136100,103500,139900,224400,150600,177900,145600,127400,130900,133300,124600,165900,147100,175900,162600,324600,161800,171100,164400,177600,135900,166800,173600,165400,219100,250300,222500,189000,166100,192300,317700,146400,237100,225000,174800,319000,168900,214500,133800,220100,392300,219800,244400,210500
645,1200,2600,4900,4900,7200,18200,19500,11900,14900,22400,17100,18500,35100,32100,38300,34400,28000,51900,36400,30200,33800,38200,40800,53300,80900,45800,50000,58200,48300,68000,69000,65100,71800,76900,55900,70200,76500,76100,75700,74700,93100,83400,82500,87600,94900,129800,61400,106800,108100,97100,106000,100700,116200,113600,126700,132200,120500,118300,141200,133400,124400,164700,229800,131200,141500,166100,106500,171900,141000,148000,116500,165900,257900,186500,162300,224200,159500,176500,172400,286900,228400,205400,227900,303700,206700,206600,191000,195700,207600,238700,343600,349100,361700,278100,262500,383400,371600,394100,233000,241000
646,2000,2700,4200,5400,9600,9000,14600,16200,14200,14600,15000,31700,20300,23300,25100,26400,23100,38000,32300,25800,49400,52100,52400,52300,67000,42600,48900,111400,88800,53300,64900,70600,45200,82800,65300,74300,173200,83200,77800,79500,77700,81900,64600,100200,95700,88600,103100,128100,96000,95300,99300,108900,108400,180500,81200,108600,82500,136700,147600,121600,136300,255100,132800,125800,178200,140400,565700,162500,153900,243800,158700,339600,163000,178800,177100,175600,190300,169200,131900,245800,177700,184100,147100,336300,218000,206000,303800,209600,240900,190400,183400,257400,241700,240900,228300,234800,213300,240200,262900,244400
647,1200,2700,4600,5300,10800,8500,11100,11800,13800,25800,18400,27000,15700,39400,25100,25400,26300,32000,45200,41000,39100,42100,52000,50800,66900,97800,54600,54500,64400,78700,46800,132400,68800,110300,70400,101100,119100,87400,75300,79400,82900,96000,82100,91000,90300,71900,66600,93000,101200,99600,173300,90900,108000,107800,123700,147500,122100,196300,132900,137000,140900,138900,139900,181200,143000,149400,174000,178800,156200,174000,166300,171200,184100,163500,169500,159000,175300,175200,154900,269700,180800,206500,188100,270900,476200,204300,191100,205800,203100,160300,235000,205000,319200,213300,214300,175900,242900,213300,246100,265000
648,1900,2900,6100,5700,7500,9500,18400,12700,14400,15700,14700,18100,44000,25700,23300,26200,22800,25300,26400,34300,33800,36000,45600,39100,53100,108100,73400,58900,52500,58000,65200,57700,68800,87200,74500,62100,125300,76100,75400,85100,106300,138200,106200,98400,106500,169500,92100,93700,107400,118700,149800,134700,113000,108300,102100,92200,117200,104500,129300,139200,136200,119700,231400,137600,139500,154900,168000,167100,222000,264600,171900,211500,158100,135800,162200,101700,175600,297900,193200,175900,179700,196500,187800,222900,303300,126700,246400,289900,207400,209800,249900,252500,241800,214100,226800,240300,243100,266300,275400,301600
649,1200,2500,4700,5500,11500,12200,13300,35300,39000,35300,29800,21000,20600,18300,21400,22900,25700,31100,51600,34800,30300,27900,41100,44500,45200,54900,53000,56700,58800,78000,65900,77500,105600,112800,69700,49000,79500,79000,87700,89900,96800,93600,103200,76100,94000,112000,103700,155500,108900,170000,115000,137700,137800,125500,203100,212900,127100,208700,223300,215200,156300,224600,152600,227900,275100,144900,159100,143300,96300,172800,174800,180300,168000,190300,163600,269800,273000,197700,417900,214500,285300,393600,236200,173600,220000,211400,200800,224300,372500,405200,208700,198500,211100,220000,215200,168100,211700,279400,265800,177900
650,1200,3900,4800,6200,9200,14200,12200,17600,20300,27400,37400,33100,31500,24800,25100,22300,27800,27900,46400,59100,45400,48500,43200,42700,48000,45000,47700,96500,66100,50800,98800,68000,67300,77500,79600,96800,99100,89800,105600,299600,77100,83500,87000,100600,143800,104000,98800,106600,144300,163200,167800,190400,123900,188300,128000,115200,133300,126300,116700,120600,123300,131900,128900,131900,213200,177600,138900,147100,198100,150100,166000,169200,211900,173900,179400,170800,201200,339200,146800,293500,185700,212400,430500,326900,197200,213000,193900,188400,225900,209600,207000,288100,205500,237800,213500,238000,245200,239800,386300,387900
651,1600,3700,6100,7100,8000,8500,9100,12300,25800,25600,31900,19800,31900,41200,40200,27800,49800,34800,33200,33400,31800,31500,44100,60600,53200,40800,51500,52400,55400,382600,99900,79500,64400,61300,66500,83700,85600,70300,76400,78100,925200,82200,87700,122800,88000,88600,422600,109800,107300,116900,138400,118600,113900,123400,112500,106300,120000,129200,144700,316000,125200,147600,144500,151500,150000,167400,168000,145900,147400,160700,167300,154000,190300,174000,169400,192700,159600,165900,171600,162800,152400,194600,175800,200000,216600,211300,233900,200100,233000,144800,227600,359600,205900,248300,253500,255000,221900,358200,214000,295300
652,1200,4000,4400,5200,7800,6700,12700,12800,10800,16000,28700,31000,16500,19900,39600,27900,118100,41000,30100,45900,50900,56000,68300,67000,55600,92200,47700,53000,92100,100600,59200,58100,70700,83100,68200,84200,73700,70500,73500,71500,77600,87700,98100,104400,103500,101000,102700,166800,111600,82300,306600,585900,142600,129200,120300,131600,100100,114600,112400,128200,155600,134000,126500,125600,136700,128400,256500,156000,132000,147500,167400,179900,179800,211500,191900,130600,301800,199600,175900,180600,208900,180500,148400,234000,199000,195400,326100,217200,205300,285700,179700,202600,205200,144100,209000,199700,207800,157800,391100,243500
653,1400,2600,3700,5600,12100,7900,25000,12300,15000,14600,16800,24300,24000,26200,26900,28300,23100,48500,38800,34900,45200,53900,40800,44400,70200,55900,48700,43000,46600,54300,65900,105000,67000,71400,79400,70300,73000,70600,96800,68600,82700,58700,98600,143900,77000,97600,159200,166400,162800,167100,169000,179500,217900,153800,140800,129600,127400,217700,141500,146300,129700,90700,146700,172200,298600,202300,155900,142600,181100,252000,165600,146500,174300,157200,185100,181100,181700,293100,124000,193000,218900,188800,177300,175100,146000,190900,225900,182500,194000,217500,159900,304600,217400,227200,189200,265000,248400,244000,224900,242900
654,1200,2200,4300,7700,18900,8200,11800,13400,23000,16800,23500,19100,21500,22800,18900,28500,26600,33700,42700,41800,41800,51500,34400,45900,34600,49400,50000,47900,55500,42800,50900,89600,118300,68200,68200,63300,62400,55700,96600,128500,93100,81200,79500,73100,109100,106500,96400,80000,118600,100500,101200,140500,111000,135700,121500,120500,124900,138900,152900,224600,140900,147600,140700,144300,136400,144400,140200,320400,281000,163600,154700,154800,158300,174100,164700,166700,169000,175700,246000,234900,181700,233300,245600,195800,188000,197300,119000,191900,221100,347000,203800,214500,235600,368100,369900,286700,244400,280100,257700,371800
655,3300,2900,6500,8800,5900,15800,9900,10900,12300,28800,17300,41900,26900,17000,26300,27200,48700,24000,35400,29700,59900,79500,26400,33600,39700,37100,45500,85800,99100,65000,45800,102800,62900,62000,54300,67700,77200,68600,72200,77300,84000,73300,128700,98500,85100,100900,156400,95500,116700,109100,104800,123300,108800,127800,112900,115900,117800,126100,141700,134300,240700,230400,107700,250200,176200,242400,259400,237000,126600,153300,212000,152900,168400,298200,168200,176200,188700,188400,170500,188600,308600,305900,138300,147700,192100,184000,186300,243300,236200,230500,208800,230400,246400,239400,257700,215200,211800,213500,152700,264000
656,1300,2400,4500,8300,10500,12700,7500,12500,14200,18200,19700,18200,21500,25700,36800,25100,33400,35600,28100,33900,49000,38100,74200,48300,55100,63500,52300,46200,53600,85500,57600,58800,84700,109200,56800,57700,80700,74700,86500,129800,74300,121300,123600,146100,91900,108800,90800,96900,119100,106100,105100,119100,122000,122700,111300,113600,143900,97700,238900,217300,144600,115900,150900,371100,252300,243600,251900,163500,165900,152900,201800,177200,175000,157600,161700,244600,171700,182000,197900,159400,171400,171000,186100,199700,149600,209500,225300,203400,233600,223600,188100,124700,239600,338500,159900,231600,265000,239600,264600,252000
657,1200,2400,3500,6400,7100,8300,11900,12400,13700,38400,37700,20600,20800,26700,25200,39800,36800,29200,50100,27900,47800,37900,40200,46300,46400,40600,49800,40400,53200,55400,55600,61300,60200,62000,65500,58700,77500,70300,73200,68100,88300,423500,101000,92400,77800,77000,94100,111100,102900,107700,133000,112500,118800,159500,204100,180900,209200,205100,148800,140300,234300,208200,150000,133800,162900,150100,232200,264700,159300,132900,163300,175800,268600,200300,151500,239400,168700,191000,182500,175800,151600,127800,194800,209100,210500,164000,188200,436500,218700,207100,208800,208200,265500,246000,232500,212800,167200,261200,328300,237400
658,1100,2200,4100,18000,7500,8600,14400,20300,36000,26300,38400,33300,28600,25300,36400,27300,24700,42900,30800,36500,73300,50800,72700,53100,57700,56200,58300,59500,62500,53900,45700,101200,64900,106200,116800,62600,132500,270400,113500,138900,103600,69100,134900,141400,96200,104500,163800,97000,95500,144500,109400,100800,140100,118200,119300,120800,143000,214400,116100,208300,99100,147400,161400,122600,166400,165400,147100,264500,157900,236300,156200,262500,251800,176300,289500,183100,182200,229500,106700,199000,212000,187500,211400,254900,376300,227000,182500,175100,203400,359700,207600,372600,242800,265700,283900,252900,216200,241500,258700,275400
659,1100,2700,3600,14500,7300,11300,12700,14700,23800,16300,19000,26200,43500,44600,35500,47900,91500,53600,56000,58800,37500,39800,43100,39900,61400,51500,49700,50300,50300,63400,63300,59200,62800,78900,91400,74100,72900,81600,143000,81700,84900,77900,141900,85300,100700,127500,104800,157300,104800,103400,113700,97500,118600,138300,141200,183800,130800,95800,119300,125400,149200,121300,148900,244300,222400,253400,212000,168300,143100,145000,185100,177600,183600,196500,120000,177900,217900,199700,143700,179300,203600,314000,202500,201300,211500,313300,197300,224200,208700,211800,253800,217700,245500,241700,218500,227200,296800,227700,390500,369300
660,2000,3200,6700,5900,7000,14600,17200,19200,36100,25900,19600,27500,18100,26000,57000,26600,31300,31000,62600,41200,72300,75900,72300,70900,41500,52100,54500,52900,62500,57400,109300,112700,113800,73100,65100,71500,65500,72000,74900,124800,71900,90300,82900,141500,106400,121500,87900,164900,189700,114900,114200,92200,106100,127400,122700,134700,228000,122200,151100,162700,256000,119300,145000,236800,141300,197800,208100,170800,158700,142700,123200,176600,202000,181800,171100,178200,205500,180900,170400,195200,280800,264500,249300,203600,189600,211200,228400,218300,199000,193300,214600,203300,212600,322200,233700,242300,236600,227800,243600,272200
661,2000,2300,3800,9300,5900,12200,9600,13100,9700,15000,30800,19200,19400,26600,22500,26900,49300,43200,39900,67000,54800,39400,44500,46800,48100,68400,54600,56600,63300,92700,80500,104200,45800,72000,90300,79700,93400,76500,79000,101400,88300,87200,97600,98600,162400,154400,111600,90300,114800,108600,110000,118600,69500,128900,150500,108500,106600,107100,135700,120900,127100,129900,156800,243300,305600,138900,197100,173500,170500,101900,163700,136400,168300,214200,110400,96900,178700,198900,194800,171300,181700,227900,213900,299800,208000,180500,217200,187600,207800,210500,211900,255100,235400,139100,354600,373600,270200,381700,212100,226400
662,1800,2200,4000,6500,11500,14200,10800,12100,13600,11900,16700,38700,20100,38200,25900,27300,23700,23100,33300,42100,39600,41000,39600,32100,54300,45500,51800,60000,52400,63700,46200,65000,86500,65400,61100,46700,120300,65600,71000,81200,85100,80900,147200,147400,114300,93600,130600,122200,94700,102000,114200,139900,105400,134600,131000,116700,119700,131300,133100,124100,126000,141300,139600,152300,175500,142500,138900,142000,345400,156400,186800,274800,174000,283500,177900,280300,185300,295500,211900,296500,177900,197300,195600,175600,215900,324900,203800,206000,239200,389400,240900,396000,234200,235900,272700,254500,254400,216600,220100,228800
