Iteraciones,Tamano10,Tamano20,Tamano30,Tamano40,Tamano50,Tamano60,Tamano70,Tamano80,Tamano90,Tamano100,Tamano110,Tamano120,Tamano130,Tamano140,Tamano150,Tamano160,Tamano170,Tamano180,Tamano190,Tamano200,Tamano210,Tamano220,Tamano230,Tamano240,Tamano250,Tamano260,Tamano270,Tamano280,Tamano290,Tamano300,Tamano310,Tamano320,Tamano330,Tamano340,Tamano350,Tamano360,Tamano370,Tamano380,Tamano390,Tamano400,Tamano410,Tamano420,Tamano430,Tamano440,Tamano450,Tamano460,Tamano470,Tamano480,Tamano490,Tamano500,Tamano510,Tamano520,Tamano530,Tamano540,Tamano550,Tamano560,Tamano570,Tamano580,Tamano590,Tamano600,Tamano610,Tamano620,Tamano630,Tamano640,Tamano650,Tamano660,Tamano670,Tamano680,Tamano690,Tamano700,Tamano710,Tamano720,Tamano730,Tamano740,Tamano750,Tamano760,Tamano770,Tamano780,Tamano790,Tamano800,Tamano810,Tamano820,Tamano830,Tamano840,Tamano850,Tamano860,Tamano870,Tamano880,Tamano890,Tamano900,Tamano910,Tamano920,Tamano930,Tamano940,Tamano950,Tamano960,Tamano970,Tamano980,Tamano990,Tamano1000
311,3300,6400,19600,13200,30300,40100,20000,44100,38800,50900,46500,52300,81100,81800,83500,92600,72100,124100,121000,105800,107200,104300,80700,98300,98200,135700,107800,140300,120300,126900,102900,137000,157400,209800,125000,149100,128800,179400,312700,267400,338900,322500,274600,189600,254400,261400,287600,287600,305300,292000,337600,336000,158600,438500,231400,233500,226000,267600,237600,297200,297400,259600,247100,228400,272300,408100,414500,295100,441900,310000,282400,299000,340700,459300,451600,448400,461000,480800,482000,487000,373600,727300,523400,486300,405900,336100,261200,762600,770000,751700,565900,386700,394100,358700,438400,356900,335000,401700,380200,412900
312,3600,6200,14000,13100,17800,23300,24000,36900,37300,40400,24300,35100,53400,63500,53700,59700,73600,75500,85300,109800,108100,82600,80600,82000,86500,108800,86100,188900,142900,155000,107900,155500,186000,218500,125500,159600,154300,233800,306600,139400,488800,178400,157100,196800,199900,219200,234300,233100,318000,263900,231800,208900,209600,224900,210800,220300,215900,223000,227900,235700,255300,283400,314800,399000,267900,510100,481700,465000,433200,420400,409300,421100,281400,271500,281300,288200,267100,296700,285100,501600,340300,416300,316800,319200,340000,362200,352200,332300,351600,417600,360300,360000,376100,441100,452800,459900,389100,409100,425300,593800
313,7800,10800,25100,21300,30500,37200,39700,64800,47500,54400,42800,56400,93600,88400,50200,97000,107700,114200,69300,75700,144300,103300,86000,93500,97800,155500,154300,172200,176000,154600,185900,146200,118100,146900,131300,156200,136500,167200,150100,230600,270300,253100,282800,240300,133700,169600,178800,173400,194000,167600,220700,264000,224900,217300,212100,213200,221600,209800,223700,230900,238200,223100,264600,263200,263500,369700,400100,559900,585900,571100,562400,556500,577900,590500,597100,612700,302400,373300,283600,244100,216800,330700,597700,202800,509500,368200,321100,351400,403200,341600,227900,733500,438000,332800,567000,396200,394400,399100,376400,356400
314,5000,3800,9100,15500,12000,21800,19300,35000,41600,57100,42200,44400,121300,64700,72200,63700,73500,83800,91900,90200,152000,132000,148900,131800,136000,184900,93300,101900,166700,199200,166300,130100,87900,205900,138500,134800,233600,156200,134500,144300,241400,146200,145500,243300,272300,255600,195300,208800,218600,194400,280400,221500,235200,215200,167400,237200,354400,249400,248900,255200,198600,293300,372800,463100,411500,410600,441000,241000,323600,197500,549200,265400,436300,385000,446300,354900,292700,293300,288500,300900,315400,312700,317400,306100,542800,566500,528700,528800,556000,359500,375600,599500,570300,577300,572700,582300,603800,514400,297200,397400
315,6300,12400,13800,20700,29100,29300,39800,38500,55000,59200,60900,70900,51700,95500,57300,60000,68000,71000,67000,91100,57800,141900,86200,119100,151500,156400,140600,160100,115000,186700,96700,121800,134400,139100,173500,140600,218600,246500,227700,174900,167400,384400,197000,171700,186400,271200,302000,276000,242100,286000,218900,431800,339400,336100,341000,326300,369100,235700,233600,264500,235700,246100,372300,381800,384600,394100,402700,385700,413200,294700,265300,274800,422700,458500,456100,477300,276400,493000,486900,472700,513200,440400,292500,602700,515400,537400,580600,527500,366000,346400,553300,371100,552000,559900,560900,578100,379800,417900,580200,386500
316,4500,13000,19200,15600,21100,23500,38400,54600,47200,42000,37800,71300,86000,113100,74600,97700,111200,82900,62300,81700,141100,88200,102700,86400,99500,122200,96000,119500,128100,135900,178900,137500,112300,169700,154900,155900,152200,146800,139000,154800,251800,236600,243700,356900,201800,207300,376900,345300,293000,248400,267300,334500,260300,327000,205200,220500,343300,287800,178400,290000,481000,238200,234300,254300,253200,322900,278300,479900,431900,474100,280500,439900,445400,458700,214300,406800,304400,451300,462800,353000,330400,331200,480000,503100,510600,592800,468800,333500,335200,503500,394300,600000,537800,555000,239800,415300,422900,415200,392300,582400
317,6400,12800,13100,22700,18300,23700,39300,64700,70600,51200,40800,43000,54300,65100,56100,80500,65300,72600,63300,124600,144000,131400,126000,79500,77800,185100,72400,115100,120100,148500,167200,220200,122200,207000,218700,135700,206700,239400,224700,234900,251500,247800,162600,182100,174900,157900,197600,173900,147900,203800,354000,318700,219000,223600,247200,338900,332300,208900,353500,359800,373800,237500,366200,283800,251100,288200,362600,414100,424000,296100,455600,422500,517800,315600,299500,312200,261100,330500,475000,357000,914400,355500,496000,511800,490300,533000,510500,529900,552800,473200,552600,371300,414800,373600,555900,587200,599400,606300,386800,365800
318,4900,4500,16500,11900,11100,58800,40700,55000,48000,45000,33200,26900,66600,78200,210200,86400,73000,68500,58100,142100,137600,125100,77400,89200,108800,138000,117000,181800,117000,144300,149600,82300,195000,208600,205500,133600,140600,169900,235700,250700,271600,241300,248100,264100,263000,289600,215700,172900,187100,280500,332200,240700,249000,181700,203900,244500,248600,230500,218900,255700,328700,249700,280200,376800,369300,413700,249100,408200,272100,429500,424900,265800,312600,334800,469400,345300,286000,307000,476200,480300,366000,294900,322100,351900,350900,507000,307500,429800,395400,452900,530800,355000,552000,552700,381700,571200,479800,584500,559800,387200
319,5900,9800,8400,22600,31900,28100,20800,48100,41500,38600,41600,37500,54400,78400,54900,97700,105700,70400,89100,129300,81200,90800,104900,75900,140500,173200,97000,101800,107100,137300,159700,115100,188400,181700,143900,229800,234900,187200,119600,162400,254600,241000,169600,166300,169900,165900,180200,178900,191700,164800,214400,271600,318700,168900,211800,230100,223700,256600,221200,222800,174600,268800,267600,186700,389400,262400,287900,366000,292600,310800,271600,326600,462300,397400,311300,307800,340600,320200,457900,329800,326000,323100,404100,330600,322200,375400,399500,356100,549400,527000,402300,432800,544500,569600,530300,602100,455100,551500,601200,454400
320,4300,6400,12000,30300,20700,22100,20100,36200,44900,47300,40500,38200,68400,85000,52700,75300,79700,105300,86100,130000,85100,58800,81500,137800,138200,174700,218400,164600,106800,115100,119300,109300,184000,162000,256100,150600,147100,247200,217700,239100,240500,254700,258100,178900,165400,190900,214500,182700,218800,308500,342600,321700,334800,212800,229500,235400,261200,351300,327400,325800,268200,223100,257500,378800,395000,277700,394400,404900,424000,440900,422000,462100,319500,283700,459700,442100,412200,245700,402900,303900,487000,304800,299100,294900,314100,394100,492700,314700,379600,367100,399100,384200,351900,241000,457700,392500,469500,370900,441500,459100
321,8600,12700,20300,18900,24700,24200,34200,38100,39300,62500,41900,46200,91300,93100,79000,80600,72500,108600,110300,127400,97000,134900,98200,99500,84100,117000,81500,106600,125800,147100,104000,147800,129100,164800,200600,208300,225400,202600,182400,187700,177000,160900,153300,164900,159600,166900,191000,172900,194300,169400,309500,386300,327300,298200,245100,237700,236800,346100,371900,360100,360400,383800,458400,370300,287200,281100,268300,269800,192800,266900,281000,261200,371400,295400,310900,217900,489000,478700,489000,353100,353300,326100,302400,342100,386000,330700,259400,291400,396800,365800,348600,435500,304200,237500,374100,396600,392400,602200,378000,361400
322,5200,7600,10300,16100,18900,30400,31600,59300,39000,49200,41000,52000,44700,63400,71800,87000,107000,78100,76700,89600,129800,125900,100000,85600,94200,124000,111600,119900,117800,126800,129700,130000,124700,138500,147000,200100,228400,229200,222600,231800,248700,308600,181100,272500,164500,128100,203900,173000,138300,189200,169900,239800,254700,232500,241800,315000,223300,350700,301600,266700,380700,914400,297100,269600,399300,397600,390000,394700,407200,427400,346100,295000,412600,456700,459300,473500,437600,289100,316000,421500,523800,470700,356800,320400,325900,317500,354700,341400,374100,536300,551700,567500,585200,486300,317800,436100,432200,491900,401600,384900
323,7900,9800,15800,23700,33900,19700,26300,48200,36600,42100,38300,39200,56800,60700,61500,90400,80600,89700,108700,120800,96800,102400,119100,69600,89200,137200,94900,107100,96700,203300,175600,138100,112100,151100,135300,164000,425000,152300,227200,396600,199900,188700,250300,170000,193500,196600,183600,280800,267800,180900,237600,214300,229300,203300,188100,274100,221100,230900,241700,231800,228500,226400,223600,244700,245200,248000,256500,246700,264000,263000,295700,452800,475000,438200,386800,474500,393100,363900,468000,480600,395700,512300,503300,511000,500000,524200,515700,515300,541900,426400,425100,451400,506900,350800,387400,403400,371900,394500,385200,366000
324,3400,6000,8500,15200,16200,17900,26200,36100,35900,41900,36300,43000,51900,65200,53400,62200,107300,61500,64000,153500,102500,126100,87700,131800,95000,130000,93000,101900,117900,121200,100400,114100,115300,118300,158800,172800,223100,189500,140700,194100,187300,149200,157500,278600,266400,281700,284600,283300,308300,298000,355000,338600,364000,358800,337800,232400,360900,253900,276300,251000,271700,323000,250900,195400,258500,254900,248700,259400,254700,272600,290300,269800,277800,290500,275700,300300,324300,354100,314900,321900,372900,400700,304300,510000,303300,333000,331700,347000,350900,330300,340100,354900,335200,373900,433800,440900,477300,387600,381800,375700
325,3300,6100,11200,13800,26900,24100,32900,51500,50800,58800,59700,80000,78600,84800,80000,91500,126100,49500,72900,75300,79700,134400,141400,84000,157000,173300,128500,116000,142800,114600,107400,129400,117600,121900,110100,133700,136900,143000,137100,160400,202500,160800,282600,287300,255300,263000,279400,283400,301100,277500,263800,407700,231400,204500,202200,201100,209900,207500,220100,228600,377300,278200,368200,299300,338200,419400,411400,312600,282900,350200,296800,242400,238600,355200,292700,303600,298000,302600,391000,319800,317800,337100,307900,323700,326100,333100,337900,338900,342900,342200,355400,426500,385600,372700,366000,379600,401600,390700,384100,389500
326,5700,11400,31000,10000,17600,14900,24900,37000,39800,42800,36600,37400,49700,72100,38500,50900,73100,70900,72800,139000,139500,91100,89100,101700,85300,166700,166400,110300,112600,181500,117900,119400,198000,216200,196000,150200,138100,146700,145500,146400,157400,161700,226500,151400,350800,280300,316700,176100,193700,193100,255100,253500,339700,321900,275300,300100,212100,270100,176900,359500,157000,395400,294400,364200,327600,304300,308100,333800,300600,368300,437400,283600,300500,332200,313800,421600,293700,296500,311600,310400,317900,325500,348000,343800,337700,384800,486600,346200,528500,519100,471700,522100,449400,357800,354300,279700,327200,366600,594000,610900
327,6400,11600,15800,28300,21300,31300,31900,59500,36500,37000,26800,32700,49300,56100,37100,59400,58700,53100,57300,62500,173500,102800,88700,116400,81500,147700,152200,134300,119300,139300,136600,115400,117400,130400,122400,136200,138500,147100,136100,148900,258300,263400,178600,166100,227500,224400,179500,156200,207700,137700,278100,283100,243300,211600,201800,241800,258400,266500,256500,270500,240500,199100,331700,291100,244800,415300,394300,273700,272700,277300,271900,267500,294500,290100,287500,316400,282800,302700,302800,311900,331300,350900,449400,346300,323900,431700,384200,312500,510400,541100,394500,390700,360000,574400,385300,340000,278500,848200,423800,551400
328,5400,10000,12300,29400,20400,18300,25200,50300,42700,62200,59800,66800,75900,53300,90900,91300,78300,63300,61500,80900,85300,96300,137100,95800,121300,157900,94000,105800,106500,115000,107800,112400,115400,126200,122200,131700,134000,141300,134600,144900,157000,154200,154800,186800,274800,290000,211600,190400,272000,355600,343900,321600,328400,316100,332500,236800,218300,221400,331800,375900,257700,256300,281100,448500,265600,412500,243100,363400,303600,401200,345900,419900,419900,353200,476900,493000,452300,589200,495700,351800,358200,540400,348200,259700,240900,557400,391100,546300,418300,529800,556100,559900,355200,463900,346500,463300,481300,529100,562100,378600
329,6000,4200,16800,20000,28400,30700,38300,33200,38900,41300,28700,52900,48700,95700,138700,43000,46600,125600,91400,85400,83700,135600,92300,86500,97000,137300,97600,97800,98300,112900,197400,183300,155500,229100,195500,221200,218600,229400,214400,236900,161400,215100,261500,259200,258700,262800,287100,287200,295200,173900,164300,183300,220200,211000,203200,189000,214800,241400,249100,235700,260600,276100,290800,294600,394200,400900,384900,415500,352000,321300,318500,262700,271500,371400,280100,280100,273300,283000,266900,457800,502200,387900,377300,367600,507400,527800,357400,431200,419100,328300,256800,342200,357000,378400,362900,362500,393400,382200,582000,367900
330,32900,12600,16600,12700,20300,18500,27200,51200,44200,57600,42400,48300,59900,114400,61600,62700,82300,104700,109500,73500,101200,106000,87900,86500,89400,134800,97900,112100,118000,129600,135300,109500,116000,107500,121000,126100,124400,152700,197900,175400,257700,245900,266500,248400,286900,195100,188300,193200,179300,230600,224200,233700,263400,333700,214400,334300,252600,223000,245500,245400,348800,249300,183400,260100,235600,309000,461500,329100,256200,330500,324600,345400,324800,294900,319800,327800,305500,415800,302300,470300,479800,512700,490700,494300,505900,522700,523600,366600,285900,442400,444300,570000,552800,568900,557200,581700,597800,393500,382800,383300
331,6700,6400,8700,12700,20200,18200,36300,35900,41200,64500,58600,80600,75800,91900,79500,92600,124800,103400,94500,117100,147300,129600,125200,147000,138700,168700,167900,167400,169500,141300,165700,223100,157700,137400,129700,122600,205600,161300,127400,149500,154800,158400,145600,164000,153600,182600,167200,217500,278500,214200,173600,309000,417700,198000,374100,348800,382900,361400,364900,373500,379500,245900,224600,250300,268300,309000,298600,326100,286900,444600,409000,410600,466100,439100,220600,449900,606700,419700,245100,279500,614100,516100,500500,511300,357100,328700,333300,333500,351900,534000,590800,580800,338400,358000,378000,384900,377800,399000,383100,355600
332,7500,15700,10000,8000,13200,23100,26900,48800,39400,38200,35900,46600,40700,74800,59500,75000,76000,78200,76500,82200,112600,92300,92800,92200,100500,138500,117700,125500,121700,124800,122800,134000,126000,139700,125100,236500,214300,185300,138500,165900,172900,182600,173300,176700,200100,194000,296200,283400,366800,289100,342000,340900,319700,350700,251500,231800,256700,214200,231000,309800,256000,246500,225300,233500,232000,259200,240900,251100,245800,259200,248600,469800,286800,282900,278900,306800,278400,289900,350000,269100,351100,358900,293100,496700,535900,538500,528300,508400,373000,492800,485700,509600,357100,436100,372200,466100,388300,392400,381700,372100
333,1900,9000,10900,21500,36300,24100,27400,25000,43500,44200,33900,40600,47600,64600,88700,63400,80400,73700,114700,116700,141600,135700,130800,138700,141900,170000,154400,183700,113500,136200,107600,108400,110700,115500,118900,133900,136600,147000,133400,144900,163100,174500,120200,168000,167200,169000,175200,187400,183400,174300,352600,412600,347300,339600,328700,337000,362900,354900,367300,378500,357700,166300,245100,261100,250600,412900,410000,516400,412200,433100,418300,426900,439200,440000,456600,482400,239400,256500,303600,307800,317600,321000,586100,438500,389100,395400,532900,743000,578100,553000,563100,408300,377800,506900,533600,393200,692200,588200,841600,829500
334,8700,17900,20600,27500,22900,23500,41100,34600,43500,47600,28200,77500,58700,107900,60000,68100,66700,89800,78500,175000,90800,93800,76700,81600,79900,117900,105500,106300,104500,118300,116000,211200,123000,123800,136700,125100,106700,182600,157700,190400,180800,149500,250700,249800,261200,262800,285600,285300,316000,287100,336400,188400,308000,275300,201400,332400,331400,354800,246700,263600,293200,378300,240500,404800,385100,244400,162200,261200,253400,439900,426100,287400,233100,449000,310700,309800,301800,307500,293800,318200,317600,374800,351900,330200,348800,352100,346600,341000,334600,355300,302000,360400,494400,376100,391400,385700,383200,404800,409900,392500
335,3300,6800,6000,12500,25900,17300,25600,34600,44700,49700,25600,35300,57600,67600,51700,63400,111100,70200,55600,84900,132100,123900,78600,120300,103900,228300,196200,233700,141900,140400,119200,125700,167900,128900,197900,147700,142300,165200,147200,168300,191900,213200,263600,195900,159700,271500,194000,182200,191000,181600,228900,282800,208700,217100,325100,234600,361500,378000,291800,311600,267700,296600,386000,266900,299200,293800,402500,421600,416500,435300,456800,353700,289000,325400,302700,319800,329300,470200,317600,496300,387800,524000,512100,330700,530200,535600,610300,360100,360600,322300,437500,445400,462700,422000,445000,391900,381200,506100,443600,603200
336,10600,13300,13000,13700,17000,21200,25400,31700,39000,40800,36800,36000,50300,65500,53500,86500,93000,105100,113000,120600,144500,154100,137300,126900,167200,180500,145600,122300,120000,113500,110800,126400,126300,137200,143700,161200,154700,144200,142300,141100,225100,154100,282300,229600,179200,172000,196700,172300,192500,200300,226100,216500,215700,213900,324600,439100,350000,357300,266700,271900,351300,389600,293100,321600,304500,286700,255600,291500,301800,257300,274300,311500,310600,367700,348200,415000,390600,310400,378800,387500,405000,350500,453500,386700,394200,365800,581300,533800,549000,353800,453100,369700,238200,423200,588000,378200,376900,471500,426600,577100
337,8700,9400,21900,31200,30300,39100,41300,92500,44100,91100,62500,24600,96700,63000,87200,53000,98000,93500,62200,137600,170600,82700,103000,148900,138200,165600,163200,158400,172900,123600,95800,191800,112400,110600,113400,157700,233200,146900,134800,234600,151100,164900,196700,190000,167400,203800,197500,183800,157300,174300,263000,215900,250300,228800,225600,257700,284600,247200,217900,242900,228900,236700,231400,242700,254500,238300,250300,254500,257700,223100,273900,317800,337300,357200,293500,304200,278300,299300,344600,313300,382300,428600,542000,306000,337100,539800,511400,382300,389200,349200,325200,595500,539100,360400,370600,383400,376700,405600,385000,430900
338,4400,6800,14800,20500,20400,24100,23100,33000,55000,37200,37600,69600,82700,93100,103700,100900,102600,106400,103800,115300,133600,86000,69200,137400,162900,111200,108700,176400,173100,106200,175600,183000,181500,212200,191000,221000,217600,225200,213300,235000,242800,267600,273800,167600,175100,178600,195100,294500,345400,295300,402300,212100,336000,205200,203100,208400,218200,295800,308400,240100,342300,240200,300500,307200,400500,307400,313200,399800,278700,264700,266300,274600,279200,298000,266600,362400,479600,332600,362400,375200,493100,394000,304800,366300,321400,353000,345300,381100,759800,791200,437800,504400,720100,673800,653100,651900,614700,428600,381300,379800
339,5600,10000,13000,15100,17100,23600,31900,41700,70200,61600,56600,45900,60100,65200,47700,77600,65100,68900,71400,79500,94500,93000,87000,95800,87700,191400,100600,109900,246200,109000,140100,132900,130400,211700,216200,222000,208800,228500,230700,186100,177900,166000,163900,157200,165300,187300,365600,243800,196500,225800,286900,224600,215300,219400,201800,243600,234700,253500,218500,373900,393500,277400,292800,298600,229700,367900,260100,333500,402300,352500,430700,418500,449600,437200,457500,559900,351900,216900,479900,342400,386900,279700,362200,522500,440100,349200,358600,355000,347500,325400,314200,247700,546900,349800,308200,436100,408000,617200,455500,590600
340,6000,6900,17800,28500,18900,32100,30600,37900,59500,62100,41700,50200,62800,72500,67700,66200,102300,77000,67700,123200,159500,134700,127500,154800,132200,180000,111600,165200,107400,146100,115700,118300,139800,156300,130800,165200,168300,239800,219300,290100,251300,254700,263700,250300,273800,281300,285800,301900,320100,298000,338000,219800,294600,245500,213300,338200,282000,248200,305100,244800,223900,236900,217200,241300,263500,247000,271200,345100,286600,282700,340600,398700,642500,453000,311100,456500,461900,451000,461500,469100,494800,517400,496300,496600,522500,260200,575900,443500,348300,332400,556200,556000,544400,558600,567300,581000,587300,375400,598000,377500
341,6200,10300,15800,16900,14500,18500,19300,36900,52100,39700,40300,44400,54700,66700,58400,52300,69700,69500,55300,81500,92500,81700,66600,76000,85800,108000,107800,100200,103600,125100,101300,117900,115400,147800,150400,316700,174800,178500,114600,241800,248700,262500,266800,268700,261500,275400,188400,186900,233600,176200,228000,228500,211000,228000,245700,159600,227700,163100,316600,269100,380800,307400,259100,400500,329500,466400,437600,253900,404700,324100,386200,256800,210000,278300,268000,302100,403400,361800,316400,360900,350800,518100,501900,335100,526300,366400,330900,331700,373500,340400,362300,365800,348500,367000,367600,368300,380900,384200,388300,369300
342,4800,8500,14400,14400,17000,26500,23900,37200,46300,40000,40700,45800,44900,59800,57000,60200,106700,107500,104900,116200,130800,140000,104400,132400,143900,171500,178000,229100,181400,125800,111000,151500,196200,272100,195600,250000,211200,250800,251600,233100,265100,177600,290500,228200,170800,239000,173600,189600,197500,190400,208900,274300,269300,229300,200000,347200,270000,228300,264600,395500,270000,251400,225100,275100,251900,252000,287500,197200,435000,427800,287400,435800,449300,450600,449400,370600,479000,476400,303000,313900,321600,309700,505300,294300,313600,351900,345200,322700,339100,352000,352500,360600,264200,547400,379400,607200,375900,382700,395300,406100
343,3800,7100,10300,23800,20300,25200,17200,35700,35200,40300,60700,68500,42500,102500,56500,55300,92900,89300,77200,120700,73700,139400,136600,113900,110400,130500,100200,104800,134600,188800,179000,83300,152900,147600,170200,209400,272100,283900,245900,294400,260800,279500,303100,166000,168900,169500,181800,266900,179600,185900,363100,353900,335500,329100,226000,320200,344500,415500,503900,481300,242300,246200,228800,249500,242000,283800,258200,278500,296300,291800,271900,301700,465000,386500,475400,496000,452400,466000,474000,506600,369500,511700,501700,361200,357100,396400,390000,454600,412400,546000,557700,381400,420800,593100,580700,596200,603100,462900,398300,377200
344,6000,10200,13500,18800,23000,23000,36000,86800,65400,73000,45600,79600,50400,95000,83700,66200,81800,69200,128600,93600,108800,103000,104100,136000,125800,121100,103800,119800,175500,194100,178400,191400,132800,152600,126700,134800,241000,162000,140100,157900,194400,246800,193400,205600,196900,210100,264700,279200,180500,298100,211400,325600,240300,209900,222500,357100,256100,225200,248900,363800,259800,249800,338700,331600,285400,237900,385500,426100,292500,345200,454300,461900,483200,454700,442900,357600,378400,337400,236400,489100,376400,503000,498900,352200,335300,327600,339300,338200,414200,500500,556700,557300,513600,573400,292900,567800,591000,636200,577500,392800
345,7700,13500,14000,18600,15900,26500,17400,50700,63700,55400,33100,43600,86900,107000,73800,74400,123600,109300,168600,123000,137800,136300,146600,133300,120400,184800,147700,144500,96600,109500,107700,137300,150400,150000,132000,266800,213300,240700,213900,257800,265900,268400,252400,258300,215700,187800,200400,179900,218000,182200,297600,247800,241700,218300,208000,184300,257000,236200,254800,167100,476500,460100,464000,265900,301700,272300,504100,505100,529700,336700,254400,286100,395300,328500,339400,606600,595600,683900,628200,327200,348300,382800,398500,508200,299800,260700,349000,336100,300500,294600,409200,401600,443700,468800,592100,622000,396100,374900,599200,438400
346,5800,7100,9800,15300,26600,48700,25100,51800,60100,59500,85500,66400,78300,107100,88600,105100,110800,118600,116600,117800,90800,86500,81600,99800,86100,130100,89200,109900,102600,106500,112900,140700,116500,200300,201500,203000,215000,219400,213300,233600,252100,249500,209700,193000,159200,164100,183500,191100,189200,304200,217500,282400,357600,317300,327700,210200,223100,213300,225600,237100,249000,293300,309100,300900,323400,246600,278200,306300,419700,418400,274400,419300,470700,475800,462900,462900,403400,485900,485600,491700,486700,506500,492800,351200,374500,372100,358900,408000,342900,289900,343000,243700,651200,734200,814900,585900,403500,581000,406100,416800
347,5300,10600,16800,17100,25200,32200,36500,44500,34800,40100,31700,83200,76700,92500,83500,97300,102400,107800,103600,124200,130200,133900,145800,136600,67300,125300,98300,147700,111200,121600,109100,120300,113700,126200,120900,122600,141500,198900,181600,158800,250800,141200,187500,183600,185300,266200,206800,226900,300800,311300,254400,274100,349300,318700,339600,288100,176300,216400,412800,442500,459600,436200,300300,288600,458700,523400,485200,453400,234900,304400,353400,294300,282300,217100,288200,497500,287800,363700,437800,381500,323000,378700,378200,387700,535300,535800,524200,371200,283200,420500,335200,568400,577700,565700,584700,593500,601300,610200,597800,594000
348,7700,12600,21300,30000,29800,33100,25300,39300,37100,49400,40800,35700,50800,57500,52000,71300,91100,66700,65500,72600,87400,82600,77500,80500,83400,112100,91300,111700,105000,119700,103700,127200,111300,125200,122600,137900,135200,143000,198200,243900,174300,174600,188400,260400,163600,158900,170100,188100,340700,226300,211200,211000,210200,207800,189400,200600,225200,356000,349700,353500,376500,202500,268200,319800,233800,320100,236800,255200,269200,263900,275300,264000,287700,280400,291300,302100,281100,303900,294500,312700,318400,326100,243600,381500,363900,546500,428300,330700,348100,344100,346600,363400,362100,358900,369500,392600,397900,395700,401200,414900
349,9200,5400,10200,19200,51600,36400,25500,53500,54900,67100,65100,76800,87400,91600,84600,109000,95600,101200,110200,112700,105700,86200,114600,102800,81900,97800,158600,167300,171100,198300,167100,183700,201600,196900,217700,208000,233500,229700,221100,236000,255900,187300,121300,180000,196200,168500,222700,200000,227300,186000,224400,261600,241300,232100,222300,234700,235400,201600,207700,245100,220500,243800,238600,204300,228500,245800,224100,277200,273100,310900,288300,321100,451500,450300,452400,472300,447100,478400,467400,490600,505800,516300,401000,546600,336500,386600,431800,421600,536100,431600,539300,378800,349700,377200,367400,385000,379900,579100,504400,380400
350,3400,5900,8600,15100,15900,17900,26100,36000,42700,44400,38900,40700,52000,62600,52400,62400,63300,66700,66500,72600,87300,127800,141400,125900,148900,143900,134700,220600,103600,127200,123300,126200,103900,132100,119900,152800,148700,183300,158000,170100,202300,208900,199400,171700,181700,188300,194900,212400,357400,227800,400600,474500,235500,221200,204000,233700,297600,174400,355000,381400,376500,364000,378900,397700,269400,426300,277300,358000,424500,309600,277600,371700,456700,325600,332000,353900,374600,339600,320200,299600,314000,426300,375800,346500,370500,340100,321800,387800,337800,357400,364600,364500,358500,370600,355700,369500,387900,441700,388800,365700
351,6200,3800,8300,25500,11800,20500,24700,50800,39500,38000,43200,39400,61200,61800,55900,63700,68500,64100,61900,84800,84200,80600,68100,77400,183800,179600,161900,115500,117300,112700,123500,120700,110600,283000,121400,144300,157000,156400,137700,149400,161700,150400,153300,161100,159000,164900,176300,173800,247200,198900,287200,261900,216800,195000,195600,202500,213300,207400,241400,254600,238000,224100,230700,233900,245300,410300,275000,303100,286800,443200,264400,276600,351700,433100,275900,292800,456700,468600,286500,339400,339200,344500,298900,330100,230600,462000,559400,556300,476300,576700,550600,581900,553400,591400,579700,639500,608300,634800,594000,368200
352,5400,12200,27500,9300,36100,18700,32000,37000,37400,58100,85200,46400,70400,90800,78000,56500,74300,71400,71200,93100,73400,109900,96100,114600,95900,116700,157600,162400,197200,187700,109200,187100,116900,199500,195900,213000,214500,245100,217400,251000,255600,170300,131600,164700,169700,175900,174500,201800,190100,173400,218900,202800,209700,202300,213100,194500,231800,201200,216900,223400,230600,218000,224400,293700,160700,399700,404700,262300,320400,433900,261300,255400,351700,382600,384800,428700,403900,409400,469700,361600,396400,351200,499300,507800,515600,541000,525000,524700,542400,534000,564500,564600,578800,383800,581800,604400,609900,627400,606200,588800
353,5300,9900,14500,18900,30500,30700,40000,65800,80100,47800,44400,43600,79200,88300,80200,108700,103400,105800,104600,130300,135000,132300,122700,131800,137700,162100,154200,162700,114700,184000,175700,179800,265300,198300,201500,161500,151200,164500,137100,142200,156100,142800,148700,176200,156000,166800,183400,304300,294600,299500,330600,397200,345700,331600,250000,340300,260500,261500,360400,379700,240700,244400,261100,240000,257700,259200,265400,268600,250600,273600,268800,234300,333900,307200,513400,367200,281100,298300,304600,329800,351600,399200,323400,364600,366800,366600,410700,345000,357900,536600,504700,346500,365700,429700,357900,390500,383300,380700,374200,375600
354,3400,6200,8400,12000,18900,23200,27100,50000,44700,60300,39200,84400,37900,57900,77000,61100,121900,105800,112400,139200,92700,86500,95200,146700,118300,99100,160200,96200,133200,112800,162800,210300,105300,158500,100300,141600,195000,139100,210900,291500,304200,221300,157300,179000,162200,167000,190100,174800,198500,377300,295000,332600,309700,243600,260700,222800,221800,236600,248300,368900,373300,386300,382000,375000,235600,271600,319500,332900,272300,309500,440600,282600,345100,303700,282000,316600,282000,313800,296500,304000,324900,562000,356700,362100,330300,354000,403700,553600,354100,323900,430900,575800,566800,563900,372500,317300,371100,407800,552300,585800
