Iteraciones,Tamano10,Tamano20,Tamano30,Tamano40,Tamano50,Tamano60,Tamano70,Tamano80,Tamano90,Tamano100,Tamano110,Tamano120,Tamano130,Tamano140,Tamano150,Tamano160,Tamano170,Tamano180,Tamano190,Tamano200,Tamano210,Tamano220,Tamano230,Tamano240,Tamano250,Tamano260,Tamano270,Tamano280,Tamano290,Tamano300,Tamano310,Tamano320,Tamano330,Tamano340,Tamano350,Tamano360,Tamano370,Tamano380,Tamano390,Tamano400,Tamano410,Tamano420,Tamano430,Tamano440,Tamano450,Tamano460,Tamano470,Tamano480,Tamano490,Tamano500,Tamano510,Tamano520,Tamano530,Tamano540,Tamano550,Tamano560,Tamano570,Tamano580,Tamano590,Tamano600,Tamano610,Tamano620,Tamano630,Tamano640,Tamano650,Tamano660,Tamano670,Tamano680,Tamano690,Tamano700,Tamano710,Tamano720,Tamano730,Tamano740,Tamano750,Tamano760,Tamano770,Tamano780,Tamano790,Tamano800,Tamano810,Tamano820,Tamano830,Tamano840,Tamano850,Tamano860,Tamano870,Tamano880,Tamano890,Tamano900,Tamano910,Tamano920,Tamano930,Tamano940,Tamano950,Tamano960,Tamano970,Tamano980,Tamano990,Tamano1000
397,1800,4800,7600,13800,13800,23400,29100,29000,37600,42000,35900,40000,52000,54100,60700,67700,75200,83600,109900,112500,106400,116400,128300,151100,148100,160000,180100,184800,199500,217200,231300,252900,253900,275800,287200,306600,328800,342500,356900,388600,395600,409100,431800,449600,484100,498800,522900,541400,562100,620700,611900,629800,654000,678200,688500,783300,753600,779600,797600,897500,1.1409e+06,1.1815e+06,912000,929500,959700,964200,1.0476e+06,1.0638e+06,1.3894e+06,1.1278e+06,1.1511e+06,1.1792e+06,1.2273e+06,1.2777e+06,1.6229e+06,1.1966e+06,1.3702e+06,1.3638e+06,1.3949e+06,1.4298e+06,1.4953e+06,1.5167e+06,1.5546e+06,1.3686e+06,1.6523e+06,1.666e+06,1.7005e+06,1.9041e+06,2.0911e+06,2.0734e+06,1.9876e+06,2.4054e+06,2.5997e+06,2.5447e+06,2.58e+06,2.8776e+06,2.8245e+06,2.9432e+06,3.0272e+06,3.5308e+06
398,2100,3800,7100,11700,13500,18200,27700,29600,36100,42500,53900,56800,66500,75400,136700,79900,65000,117500,93100,101600,112300,205200,221800,236500,193400,278900,212900,252000,248600,287900,270000,308800,302800,335700,342300,372400,534500,539300,360600,373200,407900,424700,443000,450600,477600,501600,518200,540000,561500,585000,608400,656900,695600,677900,776900,999000,1.0177e+06,1.1037e+06,1.1279e+06,1.1605e+06,1.2099e+06,1.2814e+06,926000,1.0738e+06,1.0287e+06,992400,962800,1.1403e+06,1.0849e+06,1.2933e+06,1.149e+06,1.1786e+06,1.2069e+06,1.2676e+06,1.2767e+06,1.3083e+06,1.3394e+06,1.8143e+06,1.9312e+06,2.0164e+06,1.954e+06,2.0016e+06,1.9503e+06,1.6973e+06,2.1086e+06,2.4314e+06,2.2873e+06,2.323e+06,2.5832e+06,2.562e+06,2.4748e+06,2.6712e+06,2.6253e+06,2.6527e+06,2.8129e+06,2.8436e+06,2.7296e+06,2.8243e+06,2.9395e+06,3.1482e+06
399,1300,3300,6700,9700,13500,16400,21900,27600,51000,21400,23100,41600,34100,51200,61700,67900,76000,84500,91900,101700,111500,122500,131000,143100,154000,166500,177800,191100,203200,287000,309200,329100,348000,335800,407000,306400,338500,340100,371800,398500,416500,422200,430300,450400,472500,488700,512100,532100,480500,572200,622800,624600,672200,678900,694900,727600,753500,770800,800500,834000,850300,1.1487e+06,1.2739e+06,1.1704e+06,1.3304e+06,1.3369e+06,1.3504e+06,1.0684e+06,1.1824e+06,1.439e+06,1.4658e+06,1.4739e+06,1.2807e+06,1.3109e+06,1.433e+06,1.3664e+06,1.3439e+06,1.3724e+06,1.4249e+06,1.6782e+06,1.7747e+06,1.5544e+06,1.2709e+06,1.8926e+06,2.0924e+06,1.8259e+06,1.9317e+06,1.7335e+06,1.7826e+06,1.8123e+06,1.9538e+06,1.8795e+06,1.921e+06,1.9718e+06,2.0321e+06,2.0585e+06,2.1008e+06,2.2139e+06,2.4768e+06,2.2384e+06
400,900,2300,3800,6100,9000,12300,15900,20000,24100,28500,34100,40500,46400,60900,60200,67300,84600,88200,133100,94700,170800,173700,175500,195500,232900,222200,237000,252700,284500,290500,326200,332400,215800,268900,205400,317500,436900,352400,366300,374200,403800,418800,441200,450100,472200,497300,516000,530800,560200,591300,608500,619600,658400,602400,695100,801200,893300,928400,951400,959200,1.0341e+06,1.049e+06,1.0832e+06,1.2823e+06,1.0522e+06,985100,1.012e+06,1.0644e+06,1.0897e+06,1.1436e+06,1.1398e+06,1.1793e+06,1.3754e+06,1.2387e+06,1.6702e+06,1.8294e+06,1.7712e+06,2.0467e+06,1.4257e+06,1.5371e+06,1.4851e+06,1.6e+06,1.9908e+06,1.937e+06,2.265e+06,2.5474e+06,2.0453e+06,2.5654e+06,3.4517e+06,1.47e+06,3.1621e+06,2.225e+06,2.9989e+06,3.0848e+06,2.4119e+06,2.9241e+06,2.1036e+06,3.3141e+06,2.102e+06,2.7008e+06
401,2800,5400,6600,10100,14100,18100,24000,32300,37300,44400,55000,61200,71100,82700,94400,103500,114000,133000,145100,97700,127000,122700,132100,142900,184300,167700,189300,192100,213200,218600,230200,244900,259400,275800,300000,306100,329800,341600,399900,360500,290000,411100,433700,454000,473700,504800,525000,540800,556900,580500,601700,627200,646400,679200,660000,725600,755100,774700,798900,827800,853900,881400,963300,981100,1.2081e+06,1.065e+06,1.4444e+06,1.474e+06,1.5177e+06,1.4548e+06,1.534e+06,1.5464e+06,1.6284e+06,1.7771e+06,1.7658e+06,1.7546e+06,1.7637e+06,1.6859e+06,1.7176e+06,2.0706e+06,1.6762e+06,1.8495e+06,1.7298e+06,1.8242e+06,1.9119e+06,2.338e+06,2.3835e+06,2.4347e+06,2.651e+06,2.4292e+06,2.6782e+06,2.75e+06,2.6877e+06,2.9861e+06,2.9439e+06,3.4608e+06,2.7659e+06,3.0856e+06,3.4116e+06,3.2942e+06
402,2300,3500,6700,8900,13200,17100,23500,29100,34600,41800,53400,59800,68300,82100,61300,68400,60400,85800,93000,102900,109800,123400,145600,143600,153500,175600,176800,191600,262400,289900,319800,325100,261600,293100,292000,319300,331100,353700,357500,386500,401700,424600,461700,509300,475100,498400,515600,480200,564900,595200,614800,637300,879700,873200,935000,967700,960300,966600,1.0431e+06,1.1001e+06,1.0677e+06,886000,996900,1.2846e+06,1.3101e+06,1.3318e+06,1.337e+06,1.4168e+06,1.6153e+06,1.3543e+06,1.2587e+06,1.2796e+06,1.2922e+06,1.6012e+06,1.8172e+06,1.3322e+06,1.3464e+06,1.3741e+06,1.8134e+06,2.1864e+06,2.1428e+06,2.147e+06,2.2489e+06,2.2629e+06,2.2255e+06,2.7072e+06,2.6449e+06,2.0921e+06,1.7773e+06,2.4678e+06,2.01e+06,2.8179e+06,2.5897e+06,2.6376e+06,2.7626e+06,2.7702e+06,2.9922e+06,2.9783e+06,2.9803e+06,3.1472e+06
403,1300,3200,5800,25300,13000,17000,23600,33200,35700,43600,59600,71100,67500,80000,88000,98400,77300,84300,90400,102100,134200,123400,142000,143400,154200,174200,178300,192300,215300,217500,238500,245800,287600,274700,301200,306800,331100,361200,362800,395900,403000,443500,431700,441800,465200,480100,526200,539500,602300,589600,609900,628500,673500,660300,702000,753800,748800,769200,803900,827500,865200,886200,921800,955600,979500,825500,1.0252e+06,1.0577e+06,1.1133e+06,1.1198e+06,1.1545e+06,1.6404e+06,1.7187e+06,1.648e+06,1.5198e+06,1.7889e+06,1.831e+06,1.9242e+06,1.8625e+06,1.9443e+06,2.1329e+06,2.1132e+06,2.6206e+06,2.2935e+06,2.242e+06,2.287e+06,2.1678e+06,2.6398e+06,2.6386e+06,1.9991e+06,1.9167e+06,2.0112e+06,1.9512e+06,2.26e+06,2.3497e+06,2.37e+06,2.8555e+06,3.0803e+06,3.4263e+06,3.3053e+06
404,1200,3900,6200,9400,12200,16300,20900,26500,32000,39100,47100,55600,62200,77900,85200,69500,76400,120200,92200,100900,161200,185000,190700,205900,218600,237900,253100,254100,273100,290800,333800,245800,260200,258900,290500,306600,323100,340100,357100,373900,393200,427100,442200,460100,471300,495100,506000,521500,604400,576700,601400,630300,648400,675000,691400,723800,741400,765400,820800,625800,831000,782900,950800,993100,1.2381e+06,1.3312e+06,1.3733e+06,1.4368e+06,1.4482e+06,815400,1.2295e+06,1.31e+06,1.4196e+06,1.3127e+06,1.3748e+06,1.3018e+06,1.4206e+06,1.4074e+06,1.4231e+06,1.4736e+06,1.5643e+06,1.6233e+06,1.6218e+06,1.614e+06,2.4474e+06,2.2872e+06,2.4512e+06,2.504e+06,2.4015e+06,2.4979e+06,2.5003e+06,2.5676e+06,2.6498e+06,2.681e+06,2.889e+06,2.8413e+06,2.8094e+06,2.9633e+06,3.0926e+06,3.0247e+06
405,1600,3400,6500,9000,11700,16000,24100,28400,34000,21400,35800,41400,47300,53200,60200,67000,76100,85100,93200,101300,121900,121800,163300,143000,155000,176100,177200,190000,215200,216500,240100,246500,262200,294400,293800,346000,324200,351100,366500,375100,401200,424000,438000,452900,568800,643000,662900,691900,704600,539800,677800,640400,650200,675800,708400,765100,754300,787300,811200,827600,872200,877300,1.3229e+06,1.3491e+06,1.3174e+06,1.1662e+06,1.3642e+06,1.4376e+06,1.4504e+06,1.5663e+06,1.9314e+06,1.8784e+06,1.3165e+06,1.2317e+06,1.6374e+06,1.9469e+06,2.3058e+06,2.1057e+06,2.1027e+06,2.5023e+06,2.1469e+06,2.5241e+06,2.7403e+06,1.9403e+06,2.243e+06,2.4898e+06,2.1633e+06,2.0927e+06,1.9421e+06,2.3061e+06,2.4768e+06,2.7819e+06,2.7566e+06,2.4095e+06,2.3097e+06,4.1112e+06,3.1077e+06,2.9767e+06,1.4839e+06,3.5235e+06
406,2000,4100,3300,7300,5700,12400,15800,19900,24400,29100,34300,39600,59700,52900,41900,50500,68100,68100,345400,73000,113800,132100,130900,142200,163700,165700,178700,202000,250200,262300,276300,291400,319000,329300,363500,373700,373400,688700,460500,335200,319500,302600,315100,354200,428600,475500,475100,393400,553300,575900,598100,635700,636700,938900,732400,839100,839000,883100,911700,927900,998800,1.0488e+06,827700,712100,1.4439e+06,867300,816700,851500,930000,842400,870200,839800,826800,1.0921e+06,1.3939e+06,1.2105e+06,1.3653e+06,1.5399e+06,2.3551e+06,2.2509e+06,2.337e+06,2.1432e+06,2.0711e+06,2.6946e+06,2.7545e+06,2.0374e+06,2.0959e+06,2.4947e+06,2.5494e+06,2.5965e+06,2.4938e+06,2.6591e+06,2.6632e+06,2.3809e+06,2.2227e+06,2.3061e+06,1.9715e+06,1.9871e+06,1.6051e+06,1.962e+06
407,700,2700,2600,5100,10200,12200,16100,19300,23500,52200,56400,36600,41300,49700,57000,64700,70000,77600,89800,90200,110500,130400,123400,142500,137800,142400,323900,316000,376600,412700,439600,262800,259600,387800,225400,262000,318100,352100,356600,382900,400700,418300,428700,457100,475900,485400,511500,540900,541400,657200,643100,622900,450300,481600,790300,715800,744000,766900,895800,1.1959e+06,1.2127e+06,943700,899700,928000,1.2384e+06,1.3102e+06,1.3369e+06,1.2595e+06,1.2791e+06,1.2391e+06,1.1644e+06,1.1817e+06,1.2287e+06,1.2742e+06,1.2802e+06,1.313e+06,1.3437e+06,1.384e+06,1.8949e+06,2.0138e+06,2.4208e+06,1.6893e+06,1.8846e+06,1.5971e+06,2.4236e+06,2.849e+06,1.7052e+06,1.7281e+06,1.7654e+06,1.9596e+06,1.8717e+06,1.9659e+06,3.5528e+06,2.9613e+06,2.9025e+06,2.9511e+06,3.1922e+06,3.6902e+06,3.7504e+06,3.8552e+06
408,2300,5300,8900,10400,14800,23600,31000,35700,43300,51800,62700,94600,84900,54200,70300,98900,87100,97900,78000,119100,131600,140400,178600,183900,176800,167500,192600,227000,234000,250400,267300,280700,306500,331400,337600,226500,324800,324900,340900,399900,500800,465400,470400,598000,495700,499700,846000,891200,904500,575200,603900,637500,651600,677700,695400,721300,745700,775200,800300,824300,851900,589300,906200,939000,968200,1.0076e+06,1.0376e+06,1.0617e+06,1.5448e+06,1.6469e+06,1.7418e+06,1.2478e+06,1.2691e+06,1.4267e+06,1.5093e+06,1.2961e+06,1.5101e+06,1.3793e+06,1.3259e+06,1.3667e+06,1.4912e+06,1.5218e+06,1.5495e+06,1.5865e+06,1.6264e+06,1.6604e+06,1.7255e+06,1.7471e+06,1.7791e+06,1.9916e+06,1.8582e+06,1.8973e+06,1.9099e+06,2.0172e+06,2.035e+06,2.0968e+06,2.4387e+06,2.4725e+06,2.2977e+06,1.8861e+06
409,1000,2200,4500,6500,9000,12200,15700,19600,24000,43200,34500,40700,45700,53500,59800,67200,75100,99200,94200,115400,111000,122600,140600,156400,135200,168600,190400,211900,204100,216900,232300,243700,270400,275800,282800,316500,321100,349000,356400,374500,427800,417900,441300,462000,470700,501500,509700,531600,562900,604400,635800,633800,651800,677000,704700,725600,812200,897900,836300,860500,849000,865900,910800,941200,961300,984900,1.0146e+06,1.1633e+06,1.3594e+06,815300,844600,1.3695e+06,1.2201e+06,1.2453e+06,1.2777e+06,2.4275e+06,1.3961e+06,1.4555e+06,1.6474e+06,1.5607e+06,2.1322e+06,2.2304e+06,2.4515e+06,2.5803e+06,2.0628e+06,2.2238e+06,2.6146e+06,2.5723e+06,2.8115e+06,2.6671e+06,2.6825e+06,2.915e+06,3.2494e+06,2.9102e+06,3.0922e+06,3.1027e+06,3.3681e+06,3.5533e+06,3.3442e+06,3.3737e+06
410,1900,4000,6900,9900,14500,20700,29000,38900,38900,53900,60300,58600,68900,88600,150700,120000,137600,155400,145500,156200,171900,189000,240000,210700,355000,238500,275500,332800,303300,306500,233600,246600,263000,262500,292100,322600,313000,227100,337100,387100,392100,410700,434000,547400,522500,541000,602100,626300,624500,573800,727300,632300,778700,668900,771700,823900,791500,867600,903800,904200,855100,1.0115e+06,969500,718800,921000,1.0169e+06,1.0198e+06,1.0567e+06,1.0874e+06,1.1144e+06,1.1478e+06,1.1763e+06,1.2098e+06,1.3238e+06,1.4186e+06,1.5386e+06,1.6681e+06,1.3735e+06,1.4066e+06,1.458e+06,1.4549e+06,1.6734e+06,1.6503e+06,1.5915e+06,1.8067e+06,1.4113e+06,1.7042e+06,2.1769e+06,1.2696e+06,1.5381e+06,2.3239e+06,1.9224e+06,2.0571e+06,2.9285e+06,3.4082e+06,3.6078e+06,3.9006e+06,3.882e+06,3.8419e+06,3.8478e+06
411,2400,3600,8900,13300,42100,23000,33600,35100,44400,49400,58200,63900,104200,84800,110000,119300,133100,153600,141400,167100,274800,197700,278700,311900,355400,392200,378600,368700,358300,396700,377800,444100,473200,452300,539900,532500,625800,576700,589600,606400,578300,723200,776700,786500,1.2157e+06,824500,754800,807200,964100,1.0574e+06,989800,1.2e+06,1.0616e+06,1.1315e+06,1.1868e+06,1.2425e+06,1.4428e+06,1.3422e+06,1.2945e+06,1.2038e+06,1.6523e+06,1.5313e+06,1.489e+06,1.4558e+06,1.6452e+06,1.2933e+06,1.4251e+06,1.251e+06,1.2071e+06,1.2882e+06,1.45e+06,1.3258e+06,1.8091e+06,1.2604e+06,1.3e+06,1.444e+06,1.4183e+06,1.4645e+06,2.2819e+06,1.4281e+06,2.1691e+06,1.8446e+06,1.7612e+06,2.189e+06,1.8005e+06,1.6837e+06,2.2538e+06,2.277e+06,1.9664e+06,2.1259e+06,2.2467e+06,2.4531e+06,2.139e+06,3.2122e+06,2.0211e+06,4.0933e+06,2.8389e+06,2.5003e+06,2.7442e+06,2.6925e+06
412,1600,4700,8200,11900,13900,40000,27000,32200,40700,51700,64900,64000,87100,77200,61000,73700,67000,87100,84100,79200,82300,78900,101300,111400,136900,109700,209100,285400,333800,340800,182000,298400,428900,376900,418400,375500,472600,560100,550500,416800,468400,496800,601600,562200,766100,712000,696500,573700,482800,579200,736500,728800,822000,729600,695500,804800,1.083e+06,758100,830600,814800,831000,867600,905500,749600,1.3635e+06,957400,1.0112e+06,1.0605e+06,825400,1.4413e+06,1.512e+06,1.4125e+06,953300,852400,1.3811e+06,1.4981e+06,1.5678e+06,1.3528e+06,1.4527e+06,1.5423e+06,1.1039e+06,1.4701e+06,1.7693e+06,1.5775e+06,1.259e+06,2.313e+06,2.0927e+06,2.2375e+06,1.8403e+06,1.8154e+06,2.1917e+06,1.8814e+06,2.6618e+06,1.998e+06,2.4491e+06,2.3113e+06,3.397e+06,2.9036e+06,3.7717e+06,4.0419e+06
413,2000,36800,9000,43900,15300,19600,24500,26200,37400,37500,49400,24500,31500,54200,59600,49800,89600,100300,77800,78700,151000,148300,170900,159200,192800,157800,182200,203600,254700,218800,260200,288100,445800,467000,251500,320000,503200,366200,414800,387000,512000,418000,536000,441700,481200,488100,502200,443400,549500,578600,626400,735100,706100,767800,785900,792600,811700,993300,1.3428e+06,804300,648100,975100,681200,902400,1.1067e+06,1.1223e+06,1.2999e+06,1.1847e+06,1.1011e+06,960800,1.1332e+06,1.1923e+06,1.2361e+06,1.2661e+06,1.2653e+06,1.2697e+06,1.3639e+06,2.052e+06,2.1593e+06,2.3228e+06,2.0661e+06,3.1528e+06,2.5579e+06,2.5361e+06,2.3903e+06,2.4729e+06,2.2046e+06,2.5136e+06,2.9395e+06,2.7103e+06,2.7905e+06,2.7802e+06,3.1908e+06,3.4028e+06,3.0236e+06,3.0368e+06,3.6981e+06,3.9991e+06,3.8649e+06,3.722e+06
414,2300,5100,7400,12900,18900,20500,30200,33100,39100,46700,58000,72000,74100,99000,150400,106800,123300,150400,167300,181900,173600,240400,238800,261400,276500,336700,346900,351900,315100,436400,431600,410100,499000,470800,529300,471900,509800,636100,649100,574300,722300,672300,867600,931100,852700,848000,905200,888800,1.3048e+06,980900,953600,975700,1.0613e+06,1.055e+06,1.3424e+06,1.1436e+06,1.2573e+06,1.2904e+06,1.2417e+06,1.4118e+06,1.5432e+06,1.7494e+06,1.5847e+06,1.6302e+06,1.6387e+06,1.8149e+06,1.6004e+06,1.9044e+06,1.9205e+06,2.0129e+06,2.3496e+06,2.0217e+06,2.0398e+06,1.8961e+06,2.2554e+06,2.4008e+06,2.0794e+06,2.3232e+06,2.4165e+06,2.4286e+06,2.5319e+06,2.2491e+06,2.3787e+06,2.9198e+06,2.9113e+06,2.5412e+06,2.6737e+06,2.7358e+06,2.5877e+06,2.8634e+06,3.2124e+06,2.5917e+06,2.1419e+06,3.4221e+06,2.5316e+06,3.336e+06,3.0276e+06,3.2178e+06,6.5742e+06,5.4603e+06
415,1700,4700,7900,13500,13600,17500,29700,33400,36900,44800,52300,62900,67100,48700,62400,69200,76700,72700,80600,95900,111300,121300,133700,143000,200500,187600,213100,225300,204700,217700,244600,263100,260900,287200,245300,389300,346500,353200,360700,368100,389700,383600,430600,510600,533800,568400,581200,617100,567700,662600,608700,666100,660000,663300,686300,722700,848600,790900,801000,825500,836200,887900,907200,725400,827000,711500,803200,731600,1.008e+06,1.2997e+06,1.5331e+06,1.9194e+06,1.9418e+06,2.1482e+06,1.2785e+06,1.1516e+06,1.4952e+06,2.8061e+06,2.4232e+06,2.1398e+06,2.039e+06,2.7779e+06,2.3321e+06,2.2336e+06,2.6089e+06,2.4529e+06,2.8111e+06,2.9329e+06,2.6705e+06,2.6238e+06,2.7985e+06,2.7679e+06,2.8424e+06,2.9219e+06,3.2648e+06,3.3063e+06,3.3248e+06,3.6071e+06,3.691e+06,3.6783e+06
416,2000,3600,8000,12400,16900,20300,26800,37100,48500,36300,35600,40200,46500,67900,46600,52400,76000,63700,75500,116300,134500,139700,103600,143700,264300,306000,293000,190800,335400,374000,231400,244500,473300,275700,515400,380800,371600,275600,396400,444000,392700,414300,486000,455000,470000,586000,564500,544500,636200,607600,608200,632200,702800,774000,640000,586800,744200,615000,591500,922200,1.0282e+06,649600,905100,950500,742200,991900,1.0263e+06,1.0564e+06,1.0875e+06,1.1203e+06,1.1724e+06,1.14e+06,1.3916e+06,1.37e+06,1.4242e+06,1.3004e+06,1.3472e+06,1.6504e+06,1.4188e+06,1.2705e+06,1.1566e+06,1.4258e+06,1.1743e+06,1.5514e+06,1.8218e+06,1.8769e+06,2.2747e+06,2.8319e+06,2.9797e+06,3.0545e+06,2.8331e+06,3.7381e+06,3.3199e+06,3.5407e+06,3.335e+06,3.5751e+06,3.6155e+06,3.5099e+06,3.7547e+06,4.3311e+06
417,1600,4400,6700,11700,14500,21500,26400,39200,46000,43200,60700,41600,35800,46300,59500,69500,71200,84200,91200,116100,87200,132300,108700,108100,109600,164800,146700,176400,187800,210000,225600,260000,259800,275900,279700,312300,327400,337100,360600,367600,391900,398200,421400,451500,472900,498900,521300,593100,560300,616400,700600,685300,719200,678200,705900,800000,825000,701700,899600,902700,959200,1.1839e+06,1.6022e+06,1.5718e+06,963500,1.528e+06,1.1828e+06,1.5475e+06,1.8571e+06,1.8926e+06,1.9879e+06,2.0687e+06,2.1011e+06,2.2492e+06,2.2369e+06,2.4793e+06,1.9861e+06,2.1209e+06,2.0429e+06,2.6923e+06,2.1768e+06,2.6476e+06,2.5819e+06,2.7992e+06,2.409e+06,2.4124e+06,2.7628e+06,2.9711e+06,2.6137e+06,3.3513e+06,3.7631e+06,3.0445e+06,3.8354e+06,3.5943e+06,3.2516e+06,3.4633e+06,4.9895e+06,5.5905e+06,8.3561e+06,3.6401e+06
418,1900,3200,11300,12900,11200,20100,25900,28000,28200,38100,39300,48000,61900,56300,83800,88900,60000,83900,83300,110900,112700,144500,145400,172400,197800,211400,174200,204700,376200,225100,435000,434800,337100,278100,353200,345600,377700,370400,407900,400100,298900,320300,430400,444100,466500,486700,527800,629400,611100,677900,694000,641000,654600,782000,936400,956100,744400,894700,920400,678500,1.0016e+06,984500,897800,934500,963800,829300,1.1391e+06,1.1396e+06,1.1932e+06,1.1191e+06,1.7782e+06,1.1879e+06,1.8801e+06,1.2454e+06,1.4478e+06,1.3105e+06,1.6806e+06,1.5962e+06,1.3585e+06,1.5816e+06,1.6578e+06,1.9643e+06,2.8576e+06,2.2238e+06,2.4822e+06,3.0088e+06,2.9323e+06,2.5703e+06,3.1528e+06,3.4902e+06,4.033e+06,3.2857e+06,3.705e+06,3.2255e+06,2.8987e+06,3.2724e+06,3.3702e+06,3.1845e+06,4.1809e+06,3.5905e+06
419,2200,4800,7800,12200,7100,11500,16900,16600,17400,24100,38700,32900,45500,54000,46700,61100,58700,73900,108100,93100,106300,122200,141300,140300,142800,165900,192100,189400,222300,222800,219900,302900,261400,226700,329000,330200,391100,286800,360000,307100,358800,411800,424400,338700,476700,371400,403200,542400,552500,582500,417300,708700,687600,661600,691000,714100,732500,768500,792200,844100,927400,884100,1.1105e+06,1.0371e+06,1.111e+06,874700,764400,786900,761700,947600,1.1488e+06,882500,1.2127e+06,1.3158e+06,1.4397e+06,1.2762e+06,973700,1.1325e+06,1.4186e+06,1.4421e+06,1.4767e+06,1.6072e+06,1.551e+06,1.6086e+06,1.3003e+06,1.8488e+06,1.6958e+06,1.981e+06,1.7441e+06,2.4989e+06,2.8473e+06,4.8515e+06,2.3073e+06,3.2034e+06,2.6887e+06,4.2701e+06,2.5595e+06,2.5168e+06,2.8218e+06,2.1541e+06
420,1000,1900,3100,6900,13200,16500,20900,18100,22000,29800,29000,33000,37000,87500,42500,77000,52300,61500,61500,72700,132300,95500,105800,127100,186900,172900,152200,190100,267900,254500,334300,228600,195000,397800,310200,381700,319800,354100,337500,292600,296000,454500,550700,541900,468100,570100,587000,619300,610700,659900,614500,637100,639800,528100,942600,970700,740200,879200,903300,816800,971400,1.0469e+06,971400,1.4808e+06,1.7158e+06,1.7641e+06,1.4974e+06,1.1576e+06,1.217e+06,1.3095e+06,960600,1.0015e+06,1.1554e+06,1.2695e+06,1.2819e+06,2.0813e+06,1.5586e+06,1.4991e+06,1.5984e+06,1.8647e+06,1.5155e+06,1.7262e+06,1.7754e+06,1.7916e+06,1.8493e+06,1.995e+06,1.7093e+06,1.736e+06,3.0747e+06,2.0623e+06,1.4221e+06,1.51e+06,2.2162e+06,1.7705e+06,1.5928e+06,2.0017e+06,2.3388e+06,3.4251e+06,2.9411e+06,3.4276e+06
421,2000,4900,6000,13400,9900,13000,30200,38900,40500,29400,63200,61000,84200,39100,43400,70200,84100,99000,89200,116900,110600,99100,108700,141900,111700,176000,137500,152300,145800,178100,212800,245000,270200,274600,299100,305800,331000,294700,437500,258600,453900,458800,533700,466400,543800,512200,518800,635200,628100,582900,707500,634100,753900,754200,765100,732800,753800,763800,792200,833900,853900,663500,903400,952400,757800,1.3827e+06,862200,1.0543e+06,1.1487e+06,1.1269e+06,1.3079e+06,1.3006e+06,1.3123e+06,1.0129e+06,1.1258e+06,1.0306e+06,1.3695e+06,1.3793e+06,1.4073e+06,1.4571e+06,1.4741e+06,1.4213e+06,2.5465e+06,1.5808e+06,1.3341e+06,1.6413e+06,1.6862e+06,2.1965e+06,1.8177e+06,2.9184e+06,2.8095e+06,3.2007e+06,3.3359e+06,3.6513e+06,3.5142e+06,3.1558e+06,4.5031e+06,3.5032e+06,3.5201e+06,3.8743e+06
422,1900,5500,5900,9600,17100,24600,30900,37000,17800,53200,40400,76700,150600,98000,113400,95700,106400,149100,313800,131200,131600,126800,132800,184300,177300,169900,334600,339100,274200,249000,272400,633800,258600,281700,341200,359600,362000,376800,487700,625900,422000,713200,795900,660500,791800,654200,614200,583200,1.6625e+06,1.1423e+06,825200,1.1771e+06,671100,689300,1.2811e+06,1.4068e+06,1.0027e+06,1.2482e+06,1.2603e+06,1.3845e+06,1.3795e+06,1.4891e+06,1.4869e+06,1.4301e+06,1.3394e+06,1.325e+06,1.2646e+06,1.7115e+06,1.4981e+06,1.4667e+06,1.4678e+06,1.5515e+06,1.4896e+06,1.8704e+06,1.9242e+06,2.2563e+06,1.7379e+06,2.0791e+06,1.9831e+06,2.2901e+06,2.5735e+06,2.5068e+06,2.974e+06,2.8516e+06,2.852e+06,3.0441e+06,3.1963e+06,2.7307e+06,2.7338e+06,3.1843e+06,3.5103e+06,3.3207e+06,3.4832e+06,3.3751e+06,3.0622e+06,2.6024e+06,3.0712e+06,3.1571e+06,3.2995e+06,3.1559e+06
423,2000,4300,6200,10400,16200,21700,29000,29700,42700,49000,34600,39600,46500,52800,102500,113500,93100,98800,288000,103700,112400,142700,156000,106600,149100,135700,212700,191500,217500,448000,230500,255500,247000,266100,306700,370300,379800,443800,289400,376500,533400,398700,465500,725400,699600,782400,527800,768500,989600,697800,960000,446800,744100,680600,700900,723000,748400,776600,1.2304e+06,1.2264e+06,650100,907900,927200,936500,961100,1.5234e+06,1.5732e+06,1.0493e+06,1.0804e+06,949500,880700,1.3856e+06,1.2195e+06,1.2482e+06,1.9438e+06,2.231e+06,1.0836e+06,1.8234e+06,2.2804e+06,2.4503e+06,2.4835e+06,2.6994e+06,2.3649e+06,2.9252e+06,2.3504e+06,2.5842e+06,2.6659e+06,2.2879e+06,2.5441e+06,3.0944e+06,3.0314e+06,3.0501e+06,2.8636e+06,2.0374e+06,1.969e+06,2.1702e+06,2.1111e+06,3.2871e+06,2.3773e+06,2.5197e+06
